,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8
223,"[533, 132, 168, 207]",0.02,0.0,0.03,0.0,0.24,0.0,0.71,"[193, 588, 50, 58]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[1101, 469, 38, 49]",0.13,0.0,0.24,0.01,0.44,0.03,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[544, 120, 175, 214]",0.04,0.0,0.03,0.0,0.34,0.0,0.6,"[196, 588, 49, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1111, 469, 40, 52]",0.15,0.0,0.03,0.03,0.21,0.0,0.58,"[1002, 548, 34, 43]",0.46,0.0,0.03,0.01,0.33,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[546, 122, 165, 205]",0.18,0.0,0.15,0.03,0.55,0.01,0.09,"[195, 588, 49, 57]",0.0,0.0,0.0,0.95,0.0,0.0,0.05,"[1102, 468, 39, 50]",0.27,0.0,0.02,0.0,0.36,0.01,0.34,"[1003, 547, 33, 43]",0.49,0.0,0.02,0.01,0.36,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[544, 133, 166, 204]",0.03,0.0,0.02,0.0,0.65,0.0,0.3,"[194, 587, 50, 58]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,"[1100, 473, 38, 48]",0.14,0.0,0.1,0.02,0.36,0.0,0.38,"[999, 544, 36, 48]",0.09,0.0,0.03,0.03,0.7,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[553, 119, 166, 216]",0.0,0.0,0.03,0.0,0.11,0.0,0.85,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1099, 470, 40, 49]",0.15,0.01,0.33,0.0,0.31,0.04,0.16,"[1003, 546, 34, 44]",0.43,0.0,0.03,0.03,0.33,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[582, 160, 168, 199]",0.05,0.0,0.02,0.0,0.9,0.0,0.02,"[193, 587, 50, 60]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,"[1102, 481, 39, 47]",0.35,0.0,0.01,0.03,0.32,0.0,0.3,"[1003, 546, 34, 44]",0.26,0.0,0.02,0.03,0.48,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[192, 587, 52, 61]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,"[1110, 473, 37, 49]",0.25,0.0,0.05,0.0,0.24,0.01,0.45,"[1004, 547, 35, 45]",0.25,0.0,0.02,0.05,0.47,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[545, 137, 163, 208]",0.02,0.0,0.03,0.01,0.52,0.0,0.43,"[194, 588, 50, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,"[1097, 467, 40, 47]",0.07,0.0,0.03,0.01,0.39,0.0,0.5,"[1002, 546, 34, 43]",0.36,0.0,0.03,0.04,0.46,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[580, 148, 165, 201]",0.06,0.0,0.02,0.0,0.85,0.0,0.07,"[195, 588, 49, 57]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,"[1085, 472, 40, 47]",0.08,0.0,0.05,0.56,0.22,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[566, 151, 167, 202]",0.01,0.0,0.05,0.0,0.89,0.0,0.05,"[195, 588, 49, 57]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,"[1101, 469, 38, 47]",0.15,0.03,0.16,0.01,0.17,0.21,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[534, 119, 179, 225]",0.0,0.0,0.0,0.4,0.06,0.0,0.53,"[195, 588, 49, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[1001, 539, 41, 56]",0.15,0.0,0.07,0.17,0.46,0.0,0.15,"[1093, 474, 37, 47]",0.25,0.0,0.03,0.01,0.34,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[556, 133, 176, 219]",0.04,0.0,0.15,0.0,0.69,0.01,0.12,"[195, 588, 48, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1103, 467, 39, 49]",0.19,0.0,0.02,0.0,0.46,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[564, 159, 160, 195]",0.06,0.0,0.02,0.0,0.54,0.0,0.38,"[195, 588, 50, 59]",0.0,0.0,0.0,0.91,0.01,0.0,0.06,"[1107, 475, 38, 48]",0.72,0.01,0.05,0.0,0.1,0.01,0.1,"[1002, 542, 37, 48]",0.27,0.0,0.07,0.06,0.47,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[572, 152, 162, 197]",0.07,0.0,0.02,0.0,0.83,0.0,0.08,"[193, 587, 50, 59]",0.0,0.0,0.0,0.89,0.01,0.0,0.1,"[1106, 473, 39, 48]",0.16,0.0,0.06,0.11,0.23,0.1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[556, 137, 178, 220]",0.26,0.0,0.05,0.01,0.4,0.0,0.27,"[195, 588, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1102, 470, 38, 49]",0.37,0.0,0.23,0.0,0.26,0.04,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[569, 91, 164, 215]",0.13,0.0,0.11,0.0,0.56,0.0,0.2,"[192, 587, 51, 59]",0.0,0.0,0.0,0.9,0.01,0.0,0.09,"[1105, 472, 39, 47]",0.17,0.0,0.07,0.04,0.47,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[549, 153, 167, 205]",0.09,0.0,0.02,0.0,0.8,0.0,0.08,"[194, 588, 49, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.04,"[1102, 464, 39, 48]",0.31,0.01,0.17,0.0,0.22,0.16,0.13,"[104, 590, 26, 33]",0.07,0.0,0.05,0.37,0.33,0.02,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[562, 138, 170, 217]",0.27,0.0,0.03,0.0,0.55,0.0,0.14,"[195, 588, 50, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1106, 466, 40, 50]",0.15,0.05,0.2,0.01,0.13,0.42,0.04,"[1001, 545, 35, 45]",0.2,0.0,0.06,0.02,0.57,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[554, 124, 175, 211]",0.06,0.0,0.06,0.03,0.54,0.01,0.31,"[192, 587, 51, 59]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,"[1116, 471, 40, 48]",0.27,0.0,0.09,0.0,0.22,0.03,0.39,"[1002, 546, 33, 43]",0.16,0.0,0.09,0.13,0.34,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[559, 115, 177, 230]",0.05,0.0,0.03,0.01,0.37,0.0,0.54,"[193, 587, 50, 59]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[1097, 468, 40, 49]",0.13,0.0,0.01,0.0,0.11,0.01,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[561, 148, 170, 202]",0.04,0.0,0.01,0.0,0.68,0.0,0.27,"[191, 587, 53, 62]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,"[1103, 469, 38, 48]",0.29,0.01,0.17,0.03,0.21,0.06,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[546, 105, 157, 196]",0.04,0.0,0.14,0.27,0.13,0.25,0.17,"[192, 587, 52, 61]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1100, 470, 39, 49]",0.16,0.0,0.37,0.0,0.45,0.0,0.02,"[1002, 542, 33, 44]",0.21,0.0,0.04,0.13,0.38,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[552, 140, 160, 188]",0.01,0.0,0.05,0.01,0.56,0.0,0.37,"[195, 587, 50, 60]",0.0,0.0,0.0,0.93,0.01,0.0,0.04,"[1105, 466, 37, 46]",0.27,0.01,0.25,0.01,0.32,0.05,0.09,"[1001, 542, 34, 43]",0.12,0.0,0.11,0.09,0.6,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[549, 141, 173, 221]",0.05,0.0,0.07,0.0,0.69,0.0,0.2,"[196, 587, 50, 59]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,"[1098, 465, 39, 49]",0.13,0.0,0.02,0.01,0.16,0.0,0.69,"[1001, 548, 35, 43]",0.22,0.0,0.06,0.21,0.37,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[554, 143, 172, 220]",0.07,0.0,0.07,0.0,0.82,0.0,0.04,"[193, 587, 52, 60]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,"[1100, 467, 37, 46]",0.16,0.0,0.02,0.0,0.36,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[558, 98, 179, 227]",0.21,0.0,0.12,0.0,0.3,0.0,0.37,"[194, 587, 51, 60]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1097, 469, 39, 49]",0.36,0.0,0.08,0.01,0.24,0.0,0.3,"[1002, 544, 37, 45]",0.52,0.0,0.02,0.03,0.32,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[572, 146, 169, 201]",0.05,0.0,0.07,0.0,0.66,0.0,0.21,"[194, 587, 52, 61]",0.01,0.0,0.0,0.9,0.02,0.0,0.06,"[1092, 465, 40, 51]",0.17,0.0,0.05,0.0,0.6,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[553, 107, 171, 203]",0.07,0.0,0.02,0.0,0.12,0.0,0.79,"[192, 586, 52, 62]",0.01,0.0,0.0,0.85,0.02,0.0,0.12,"[1100, 469, 37, 47]",0.18,0.0,0.1,0.01,0.48,0.0,0.24,"[1003, 547, 36, 47]",0.21,0.0,0.04,0.04,0.5,0.0,0.21,"[127, 600, 20, 24]",0.21,0.0,0.12,0.06,0.49,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[554, 103, 156, 202]",0.06,0.0,0.17,0.02,0.42,0.03,0.3,"[192, 586, 52, 62]",0.01,0.0,0.0,0.85,0.02,0.0,0.12,"[1003, 547, 36, 46]",0.27,0.0,0.02,0.16,0.31,0.0,0.24,"[1101, 471, 37, 47]",0.2,0.0,0.11,0.0,0.55,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[578, 107, 158, 205]",0.1,0.0,0.11,0.0,0.54,0.08,0.16,"[193, 587, 51, 61]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1002, 547, 38, 49]",0.18,0.0,0.02,0.02,0.64,0.0,0.14,"[1101, 472, 38, 47]",0.02,0.0,0.17,0.11,0.57,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[194, 587, 49, 59]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[1099, 472, 39, 50]",0.19,0.01,0.17,0.06,0.53,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[546, 140, 169, 209]",0.02,0.0,0.02,0.0,0.33,0.0,0.62,"[0, 525, 81, 98]",0.03,0.0,0.01,0.83,0.04,0.0,0.09,"[194, 587, 49, 58]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[1102, 469, 39, 49]",0.21,0.0,0.01,0.01,0.31,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[537, 120, 174, 214]",0.04,0.0,0.04,0.02,0.31,0.0,0.58,"[195, 588, 50, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1101, 472, 38, 48]",0.15,0.0,0.01,0.0,0.24,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[545, 137, 176, 218]",0.1,0.0,0.03,0.0,0.55,0.0,0.32,"[193, 589, 48, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1105, 472, 36, 45]",0.17,0.0,0.03,0.0,0.48,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[546, 143, 170, 208]",0.09,0.0,0.08,0.0,0.47,0.0,0.36,"[196, 588, 50, 59]",0.0,0.0,0.0,0.93,0.02,0.0,0.04,"[1103, 473, 37, 46]",0.14,0.0,0.02,0.0,0.44,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[551, 146, 170, 201]",0.07,0.0,0.02,0.0,0.6,0.0,0.3,"[195, 588, 50, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1101, 473, 39, 50]",0.17,0.0,0.02,0.0,0.61,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[561, 83, 170, 220]",0.02,0.0,0.15,0.01,0.67,0.0,0.14,"[195, 587, 51, 61]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1101, 469, 37, 47]",0.25,0.0,0.03,0.0,0.4,0.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[547, 142, 175, 216]",0.23,0.0,0.05,0.0,0.69,0.0,0.02,"[195, 590, 47, 56]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1101, 467, 39, 51]",0.3,0.02,0.13,0.0,0.29,0.01,0.24,"[1004, 547, 39, 50]",0.11,0.0,0.05,0.14,0.32,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[575, 149, 161, 192]",0.03,0.0,0.1,0.0,0.84,0.0,0.03,"[193, 587, 51, 61]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,"[1102, 470, 39, 48]",0.14,0.0,0.09,0.0,0.29,0.02,0.46,"[996, 544, 37, 48]",0.25,0.0,0.05,0.23,0.35,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[539, 103, 166, 203]",0.15,0.0,0.64,0.04,0.1,0.04,0.02,"[194, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[1105, 473, 38, 49]",0.16,0.0,0.04,0.01,0.48,0.0,0.31,"[994, 552, 35, 45]",0.08,0.0,0.03,0.04,0.77,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[544, 143, 170, 208]",0.06,0.0,0.02,0.0,0.77,0.0,0.16,"[196, 588, 49, 58]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,"[1098, 469, 38, 50]",0.13,0.01,0.69,0.0,0.16,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[528, 98, 167, 213]",0.06,0.0,0.3,0.0,0.54,0.01,0.1,"[196, 588, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1109, 476, 39, 49]",0.19,0.0,0.03,0.0,0.57,0.01,0.2,"[1005, 549, 38, 47]",0.09,0.0,0.02,0.02,0.59,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[515, 118, 178, 215]",0.06,0.0,0.05,0.0,0.41,0.0,0.48,"[195, 587, 50, 59]",0.0,0.0,0.0,0.9,0.01,0.0,0.07,"[1112, 467, 40, 47]",0.48,0.0,0.01,0.0,0.37,0.0,0.13,"[1006, 549, 36, 45]",0.33,0.0,0.03,0.02,0.42,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[519, 107, 164, 209]",0.01,0.0,0.06,0.11,0.35,0.0,0.48,"[1106, 471, 39, 49]",0.27,0.0,0.04,0.01,0.28,0.01,0.39,"[1006, 548, 36, 45]",0.34,0.0,0.03,0.02,0.46,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[518, 145, 164, 206]",0.08,0.0,0.17,0.0,0.7,0.0,0.05,"[1100, 470, 39, 48]",0.12,0.0,0.02,0.0,0.13,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[532, 141, 170, 213]",0.06,0.0,0.08,0.0,0.72,0.0,0.14,"[195, 588, 50, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1103, 468, 40, 49]",0.14,0.0,0.14,0.0,0.4,0.09,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"[519, 142, 169, 200]",0.02,0.0,0.05,0.0,0.82,0.01,0.1,"[195, 589, 51, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1103, 473, 39, 48]",0.21,0.0,0.06,0.09,0.3,0.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"[527, 132, 171, 215]",0.05,0.0,0.03,0.0,0.85,0.0,0.07,"[1105, 466, 38, 46]",0.13,0.0,0.01,0.0,0.23,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"[516, 144, 174, 220]",0.09,0.0,0.1,0.0,0.56,0.01,0.24,"[1098, 467, 39, 48]",0.03,0.0,0.01,0.71,0.1,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"[524, 164, 173, 211]",0.05,0.0,0.03,0.0,0.9,0.0,0.01,"[193, 587, 52, 61]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1103, 467, 40, 49]",0.16,0.0,0.04,0.0,0.45,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"[515, 146, 169, 204]",0.03,0.0,0.06,0.0,0.88,0.0,0.03,"[1099, 472, 38, 49]",0.07,0.0,0.01,0.0,0.23,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"[530, 172, 166, 206]",0.04,0.0,0.01,0.0,0.78,0.0,0.17,"[193, 585, 51, 62]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,"[1092, 467, 42, 49]",0.18,0.0,0.08,0.03,0.64,0.0,0.07,"[995, 550, 38, 50]",0.05,0.0,0.05,0.03,0.81,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"[606, 110, 158, 198]",0.01,0.0,0.33,0.0,0.62,0.0,0.04,"[195, 586, 52, 63]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1105, 467, 38, 47]",0.33,0.0,0.06,0.0,0.42,0.0,0.19,"[1005, 547, 36, 43]",0.49,0.0,0.02,0.0,0.45,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"[1085, 592, 77, 97]",0.62,0.0,0.02,0.04,0.12,0.06,0.15,"[194, 587, 52, 62]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,"[1096, 477, 41, 52]",0.36,0.0,0.04,0.17,0.2,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"[1111, 474, 38, 49]",0.65,0.0,0.03,0.07,0.12,0.0,0.13,"[948, 264, 25, 29]",0.18,0.0,0.06,0.12,0.61,0.01,0.03,"[895, 369, 17, 22]",0.2,0.0,0.08,0.05,0.64,0.01,0.03,"[874, 548, 13, 17]",0.22,0.0,0.22,0.1,0.36,0.0,0.1,"[333, 508, 11, 13]",0.68,0.0,0.05,0.11,0.12,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"[1108, 471, 38, 46]",0.2,0.0,0.02,0.02,0.29,0.0,0.47,"[436, 280, 34, 43]",0.18,0.0,0.08,0.1,0.27,0.01,0.37,"[861, 267, 25, 27]",0.08,0.02,0.1,0.02,0.76,0.01,0.01,"[459, 458, 14, 20]",0.04,0.0,0.18,0.05,0.67,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"[195, 588, 50, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1102, 471, 37, 46]",0.38,0.0,0.02,0.0,0.35,0.01,0.24,"[789, 269, 23, 26]",0.07,0.01,0.05,0.06,0.76,0.0,0.04,"[1214, 151, 16, 22]",0.18,0.0,0.06,0.09,0.63,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"[903, 476, 44, 49]",0.25,0.0,0.02,0.19,0.15,0.0,0.38,"[1005, 547, 38, 48]",0.38,0.0,0.05,0.07,0.43,0.0,0.06,"[1105, 471, 37, 46]",0.48,0.0,0.01,0.0,0.14,0.0,0.36,"[383, 504, 23, 30]",0.37,0.0,0.13,0.03,0.44,0.0,0.03,"[282, 284, 19, 24]",0.15,0.0,0.16,0.15,0.35,0.02,0.17,"[1066, 322, 20, 23]",0.18,0.0,0.13,0.16,0.43,0.03,0.06,"[-1, 435, 16, 22]",0.28,0.0,0.09,0.14,0.41,0.04,0.04,,,,,,,,,,,,,,,,
281,"[654, 172, 158, 198]",0.04,0.0,0.02,0.02,0.58,0.0,0.33,"[1103, 470, 39, 48]",0.11,0.0,0.01,0.01,0.14,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"[607, 89, 168, 214]",0.03,0.0,0.03,0.0,0.06,0.0,0.87,"[195, 587, 52, 62]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,"[1103, 467, 38, 46]",0.27,0.0,0.13,0.0,0.27,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"[542, 99, 171, 223]",0.51,0.0,0.23,0.0,0.15,0.06,0.04,"[192, 587, 51, 61]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1098, 470, 41, 52]",0.1,0.0,0.01,0.0,0.64,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"[571, 166, 168, 204]",0.13,0.0,0.02,0.0,0.74,0.0,0.11,"[196, 589, 49, 57]",0.0,0.0,0.0,0.95,0.01,0.0,0.03,"[1102, 472, 39, 47]",0.11,0.0,0.02,0.0,0.58,0.0,0.28,"[1005, 545, 37, 47]",0.26,0.0,0.1,0.06,0.51,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"[581, 169, 170, 202]",0.2,0.0,0.01,0.0,0.75,0.0,0.03,"[194, 588, 50, 60]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1105, 467, 39, 47]",0.42,0.0,0.08,0.0,0.33,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"[562, 110, 168, 223]",0.03,0.0,0.03,0.43,0.34,0.01,0.16,"[195, 587, 50, 60]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,"[1106, 476, 41, 50]",0.16,0.0,0.14,0.01,0.2,0.05,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"[578, 107, 164, 221]",0.05,0.0,0.06,0.0,0.65,0.0,0.24,"[194, 587, 51, 61]",0.0,0.0,0.0,0.95,0.01,0.0,0.03,"[1096, 473, 39, 51]",0.05,0.0,0.01,0.19,0.17,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"[195, 588, 49, 57]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[1099, 467, 38, 49]",0.22,0.0,0.13,0.02,0.31,0.01,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"[528, 123, 167, 206]",0.05,0.0,0.01,0.01,0.72,0.0,0.21,"[194, 588, 49, 57]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[1115, 470, 36, 46]",0.24,0.0,0.08,0.09,0.26,0.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"[514, 135, 169, 214]",0.13,0.0,0.03,0.0,0.74,0.01,0.09,"[193, 589, 50, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1095, 475, 40, 50]",0.09,0.0,0.01,0.54,0.26,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"[494, 123, 175, 219]",0.21,0.0,0.06,0.0,0.68,0.0,0.04,"[194, 589, 49, 57]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1095, 474, 39, 48]",0.1,0.0,0.02,0.01,0.51,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"[581, 165, 155, 192]",0.09,0.02,0.06,0.01,0.77,0.0,0.05,"[194, 588, 51, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1101, 470, 38, 46]",0.25,0.0,0.03,0.0,0.32,0.01,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"[563, 109, 164, 209]",0.04,0.0,0.2,0.02,0.72,0.0,0.02,"[195, 587, 52, 62]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1101, 475, 39, 48]",0.28,0.0,0.03,0.01,0.51,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
