,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9
212,"[1100, 461, 41, 51]",0.32,0.0,0.09,0.01,0.26,0.03,0.28,"[519, 106, 175, 228]",0.01,0.0,0.04,0.0,0.25,0.0,0.7,"[196, 587, 49, 58]",0.0,0.0,0.0,0.87,0.01,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[534, 124, 166, 206]",0.01,0.0,0.02,0.0,0.59,0.0,0.37,"[1105, 466, 38, 50]",0.44,0.08,0.12,0.0,0.31,0.0,0.04,"[195, 587, 49, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[1097, 462, 39, 48]",0.24,0.01,0.07,0.05,0.17,0.01,0.46,"[535, 119, 177, 218]",0.04,0.0,0.03,0.01,0.58,0.0,0.34,"[194, 587, 50, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[1098, 463, 39, 49]",0.36,0.0,0.01,0.0,0.47,0.0,0.15,"[521, 112, 167, 213]",0.03,0.0,0.04,0.0,0.32,0.01,0.59,"[195, 587, 49, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[1101, 466, 37, 45]",0.31,0.0,0.01,0.0,0.37,0.0,0.3,"[533, 149, 169, 208]",0.06,0.0,0.02,0.0,0.82,0.0,0.09,"[196, 588, 48, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1047, 560, 31, 42]",0.42,0.0,0.04,0.06,0.44,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[1094, 462, 40, 50]",0.37,0.02,0.09,0.01,0.32,0.04,0.15,"[528, 127, 174, 216]",0.03,0.0,0.06,0.0,0.48,0.0,0.43,"[196, 588, 49, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[1097, 464, 39, 49]",0.32,0.0,0.02,0.0,0.59,0.0,0.07,"[522, 137, 174, 222]",0.01,0.0,0.02,0.0,0.8,0.0,0.17,"[196, 588, 48, 57]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[1104, 471, 37, 46]",0.73,0.0,0.01,0.0,0.24,0.0,0.02,"[532, 122, 164, 207]",0.0,0.0,0.02,0.0,0.45,0.0,0.53,"[196, 589, 49, 56]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[1101, 461, 38, 46]",0.32,0.0,0.02,0.05,0.14,0.0,0.46,"[536, 119, 176, 218]",0.01,0.0,0.09,0.0,0.35,0.0,0.55,"[196, 588, 49, 57]",0.0,0.0,0.0,0.88,0.01,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[1103, 464, 38, 48]",0.11,0.0,0.01,0.0,0.47,0.0,0.41,"[537, 127, 162, 206]",0.01,0.0,0.01,0.0,0.19,0.0,0.79,"[196, 588, 49, 57]",0.0,0.0,0.0,0.9,0.01,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,"[1100, 460, 37, 47]",0.25,0.01,0.12,0.0,0.47,0.01,0.14,"[540, 132, 172, 215]",0.04,0.0,0.05,0.0,0.52,0.0,0.39,"[195, 587, 49, 58]",0.0,0.0,0.0,0.87,0.01,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,"[1098, 469, 38, 47]",0.11,0.0,0.02,0.0,0.27,0.0,0.6,"[560, 145, 155, 189]",0.01,0.0,0.03,0.0,0.63,0.0,0.33,"[194, 587, 50, 58]",0.0,0.0,0.0,0.86,0.01,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,"[1100, 465, 39, 50]",0.39,0.01,0.1,0.0,0.35,0.0,0.14,"[194, 587, 50, 58]",0.0,0.0,0.0,0.87,0.01,0.0,0.12,"[535, 132, 170, 219]",0.05,0.0,0.06,0.0,0.56,0.01,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,"[1102, 470, 37, 47]",0.49,0.0,0.04,0.0,0.36,0.0,0.11,"[499, 90, 182, 229]",0.37,0.0,0.14,0.0,0.31,0.01,0.17,"[194, 587, 50, 58]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,"[1096, 472, 38, 49]",0.45,0.04,0.03,0.0,0.29,0.0,0.18,"[543, 134, 170, 212]",0.01,0.0,0.02,0.0,0.24,0.0,0.73,"[195, 588, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,"[1098, 469, 39, 49]",0.35,0.05,0.11,0.0,0.32,0.02,0.15,"[539, 129, 178, 221]",0.05,0.0,0.09,0.0,0.66,0.01,0.19,"[195, 588, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1005, 543, 37, 49]",0.41,0.0,0.08,0.06,0.38,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,"[1098, 469, 39, 50]",0.18,0.0,0.14,0.02,0.07,0.54,0.05,"[554, 136, 170, 214]",0.16,0.0,0.07,0.0,0.63,0.0,0.13,"[195, 588, 50, 57]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,"[1004, 545, 37, 47]",0.49,0.0,0.05,0.02,0.36,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"[1105, 469, 38, 48]",0.3,0.0,0.02,0.0,0.35,0.0,0.33,"[553, 145, 170, 211]",0.02,0.0,0.02,0.0,0.74,0.0,0.23,"[195, 588, 49, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1004, 542, 39, 51]",0.39,0.0,0.07,0.03,0.44,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,"[1101, 470, 40, 51]",0.19,0.0,0.08,0.0,0.59,0.01,0.13,"[557, 125, 173, 208]",0.05,0.0,0.04,0.0,0.51,0.0,0.41,"[195, 588, 48, 56]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[998, 545, 37, 49]",0.15,0.0,0.13,0.18,0.43,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,"[1103, 472, 38, 48]",0.4,0.0,0.0,0.0,0.18,0.0,0.42,"[555, 119, 169, 212]",0.03,0.0,0.02,0.0,0.39,0.0,0.56,"[195, 587, 50, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,"[1093, 469, 39, 47]",0.06,0.0,0.02,0.0,0.28,0.0,0.64,"[194, 588, 50, 57]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[542, 119, 162, 204]",0.03,0.0,0.03,0.0,0.4,0.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[1104, 477, 39, 48]",0.05,0.0,0.01,0.01,0.66,0.0,0.28,"[552, 102, 175, 219]",0.01,0.0,0.0,0.01,0.07,0.0,0.9,"[195, 588, 49, 57]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[1098, 469, 39, 47]",0.16,0.0,0.36,0.01,0.18,0.18,0.1,"[549, 122, 173, 218]",0.05,0.0,0.05,0.01,0.62,0.0,0.27,"[196, 588, 48, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[1094, 467, 40, 50]",0.14,0.0,0.09,0.01,0.4,0.01,0.35,"[563, 131, 170, 213]",0.07,0.0,0.09,0.0,0.82,0.0,0.02,"[196, 587, 48, 58]",0.0,0.0,0.0,0.88,0.01,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[1099, 472, 38, 48]",0.17,0.0,0.07,0.0,0.56,0.03,0.17,"[194, 587, 50, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,"[537, 123, 171, 213]",0.05,0.0,0.04,0.0,0.63,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[1100, 471, 39, 50]",0.14,0.01,0.11,0.01,0.08,0.49,0.16,"[546, 131, 175, 210]",0.02,0.0,0.04,0.0,0.74,0.0,0.21,"[194, 587, 50, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,"[998, 544, 37, 51]",0.23,0.0,0.08,0.04,0.51,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[1101, 468, 40, 47]",0.22,0.0,0.21,0.0,0.35,0.07,0.14,"[551, 116, 170, 216]",0.02,0.0,0.02,0.0,0.27,0.0,0.68,"[195, 587, 49, 58]",0.0,0.0,0.0,0.88,0.01,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[1102, 469, 39, 47]",0.07,0.0,0.06,0.01,0.26,0.0,0.59,"[552, 112, 173, 227]",0.09,0.0,0.08,0.0,0.46,0.0,0.36,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[1098, 472, 38, 46]",0.28,0.0,0.03,0.0,0.34,0.0,0.35,"[559, 135, 169, 211]",0.15,0.0,0.13,0.0,0.66,0.0,0.06,"[194, 587, 50, 58]",0.0,0.0,0.0,0.89,0.01,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[1099, 472, 38, 47]",0.24,0.0,0.01,0.11,0.08,0.0,0.56,"[537, 123, 171, 217]",0.17,0.0,0.11,0.0,0.57,0.01,0.14,"[195, 587, 49, 58]",0.0,0.0,0.0,0.88,0.01,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[1093, 472, 38, 50]",0.26,0.0,0.04,0.0,0.46,0.01,0.22,"[196, 587, 49, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,"[553, 106, 156, 194]",0.03,0.0,0.18,0.01,0.7,0.03,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[1098, 474, 37, 47]",0.13,0.0,0.16,0.0,0.32,0.02,0.36,"[539, 114, 175, 220]",0.03,0.0,0.03,0.0,0.48,0.0,0.46,"[196, 587, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[1101, 472, 38, 46]",0.32,0.0,0.02,0.02,0.28,0.0,0.37,"[541, 126, 178, 214]",0.04,0.0,0.03,0.0,0.39,0.0,0.54,"[196, 588, 48, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[1099, 476, 36, 47]",0.11,0.13,0.07,0.01,0.42,0.01,0.25,"[554, 120, 172, 214]",0.02,0.0,0.1,0.0,0.41,0.01,0.46,"[195, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[1099, 470, 39, 46]",0.08,0.0,0.01,0.0,0.28,0.0,0.63,"[555, 92, 167, 208]",0.01,0.0,0.06,0.0,0.8,0.0,0.12,"[195, 588, 49, 58]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[1104, 472, 37, 46]",0.27,0.01,0.14,0.0,0.33,0.01,0.23,"[541, 119, 171, 213]",0.09,0.0,0.03,0.0,0.73,0.0,0.14,"[195, 587, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[1101, 472, 38, 48]",0.19,0.0,0.02,0.0,0.3,0.0,0.48,"[545, 124, 165, 208]",0.05,0.0,0.06,0.0,0.63,0.0,0.26,"[194, 587, 50, 58]",0.0,0.0,0.0,0.88,0.01,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[1095, 474, 38, 49]",0.17,0.0,0.12,0.0,0.52,0.0,0.18,"[546, 124, 176, 220]",0.07,0.0,0.07,0.0,0.64,0.01,0.21,"[194, 587, 50, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[563, 88, 157, 203]",0.0,0.0,0.04,0.42,0.09,0.01,0.44,"[1101, 473, 38, 50]",0.09,0.0,0.03,0.0,0.66,0.01,0.21,"[194, 587, 50, 60]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[1105, 473, 38, 47]",0.05,0.0,0.14,0.0,0.08,0.6,0.13,"[548, 128, 179, 216]",0.05,0.0,0.05,0.0,0.83,0.0,0.07,"[195, 589, 47, 55]",0.0,0.0,0.0,0.95,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[1097, 474, 39, 49]",0.32,0.0,0.02,0.0,0.46,0.0,0.19,"[516, 122, 173, 216]",0.03,0.0,0.02,0.0,0.93,0.0,0.02,"[195, 587, 49, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[1100, 475, 38, 48]",0.4,0.01,0.03,0.0,0.25,0.0,0.31,"[583, 154, 166, 205]",0.01,0.0,0.03,0.0,0.58,0.0,0.38,"[195, 587, 49, 59]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[1100, 473, 39, 47]",0.24,0.0,0.02,0.0,0.31,0.0,0.43,"[542, 133, 170, 210]",0.08,0.0,0.02,0.0,0.62,0.0,0.28,"[194, 587, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[1098, 475, 38, 49]",0.06,0.0,0.02,0.0,0.35,0.0,0.56,"[196, 587, 48, 57]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,"[532, 109, 164, 209]",0.01,0.0,0.01,0.0,0.08,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[1097, 472, 40, 50]",0.12,0.0,0.01,0.01,0.23,0.0,0.62,"[541, 116, 182, 233]",0.09,0.0,0.05,0.0,0.72,0.0,0.14,"[196, 588, 48, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[1099, 471, 38, 46]",0.41,0.01,0.09,0.0,0.22,0.0,0.26,"[558, 122, 170, 218]",0.02,0.0,0.02,0.0,0.43,0.0,0.52,"[195, 587, 49, 58]",0.0,0.0,0.0,0.88,0.01,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[1099, 473, 37, 48]",0.53,0.0,0.08,0.02,0.18,0.0,0.19,"[194, 587, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[540, 117, 166, 217]",0.0,0.0,0.0,0.0,0.11,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[1096, 481, 39, 47]",0.09,0.0,0.03,0.04,0.57,0.0,0.26,"[548, 132, 174, 210]",0.0,0.0,0.02,0.0,0.19,0.0,0.78,"[194, 587, 50, 60]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[1105, 471, 38, 46]",0.14,0.0,0.01,0.01,0.21,0.0,0.63,"[542, 115, 171, 221]",0.02,0.0,0.07,0.0,0.44,0.0,0.46,"[195, 587, 49, 58]",0.0,0.0,0.0,0.89,0.01,0.0,0.1,"[999, 546, 38, 52]",0.08,0.0,0.07,0.15,0.61,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[1100, 469, 39, 47]",0.54,0.0,0.02,0.0,0.3,0.0,0.14,"[522, 96, 174, 221]",0.06,0.0,0.03,0.0,0.26,0.0,0.65,"[195, 588, 49, 57]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[1102, 472, 39, 49]",0.18,0.01,0.01,0.02,0.21,0.0,0.56,"[558, 132, 171, 210]",0.08,0.0,0.01,0.0,0.73,0.0,0.17,"[196, 588, 48, 57]",0.0,0.0,0.0,0.91,0.01,0.0,0.07,"[999, 549, 40, 52]",0.09,0.0,0.07,0.1,0.66,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[1103, 471, 37, 46]",0.12,0.0,0.04,0.0,0.48,0.01,0.35,"[545, 122, 183, 227]",0.03,0.0,0.01,0.0,0.16,0.0,0.8,"[194, 589, 48, 55]",0.0,0.0,0.0,0.91,0.0,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[1094, 475, 39, 50]",0.04,0.0,0.0,0.0,0.15,0.0,0.81,"[549, 128, 178, 220]",0.03,0.0,0.03,0.01,0.44,0.0,0.5,"[195, 588, 49, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[1100, 472, 37, 46]",0.12,0.0,0.02,0.0,0.42,0.01,0.43,"[561, 129, 169, 213]",0.08,0.0,0.03,0.0,0.42,0.0,0.48,"[195, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[1098, 474, 39, 48]",0.06,0.0,0.01,0.0,0.23,0.0,0.7,"[559, 123, 173, 209]",0.02,0.0,0.01,0.01,0.15,0.0,0.81,"[195, 587, 49, 58]",0.0,0.0,0.0,0.87,0.01,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[1099, 474, 38, 49]",0.32,0.0,0.08,0.0,0.3,0.03,0.26,"[581, 143, 152, 186]",0.02,0.0,0.04,0.0,0.9,0.0,0.04,"[194, 588, 49, 57]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[1099, 471, 39, 47]",0.3,0.01,0.02,0.08,0.18,0.0,0.42,"[566, 129, 170, 216]",0.06,0.0,0.02,0.0,0.5,0.0,0.43,"[194, 588, 49, 57]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"[1099, 468, 39, 49]",0.21,0.02,0.1,0.0,0.21,0.01,0.46,"[582, 144, 157, 194]",0.02,0.0,0.04,0.0,0.8,0.0,0.14,"[194, 588, 49, 57]",0.0,0.0,0.0,0.94,0.0,0.0,0.06,"[1002, 545, 36, 47]",0.32,0.0,0.05,0.22,0.32,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"[1096, 469, 39, 47]",0.23,0.0,0.01,0.0,0.23,0.0,0.54,"[558, 132, 163, 203]",0.01,0.0,0.05,0.0,0.34,0.0,0.6,"[195, 588, 49, 57]",0.0,0.0,0.0,0.9,0.01,0.0,0.09,"[1000, 543, 37, 49]",0.16,0.0,0.05,0.07,0.55,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"[1096, 470, 39, 50]",0.18,0.0,0.05,0.0,0.44,0.03,0.29,"[195, 588, 49, 57]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,"[551, 87, 181, 236]",0.02,0.0,0.07,0.01,0.35,0.06,0.49,"[1001, 545, 36, 47]",0.15,0.0,0.07,0.28,0.41,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"[1090, 470, 37, 46]",0.35,0.0,0.01,0.0,0.19,0.0,0.45,"[578, 156, 156, 185]",0.02,0.0,0.02,0.0,0.6,0.0,0.35,"[195, 588, 49, 57]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"[1094, 473, 37, 46]",0.22,0.0,0.08,0.0,0.36,0.06,0.28,"[552, 125, 171, 212]",0.03,0.0,0.03,0.0,0.47,0.0,0.47,"[195, 588, 50, 57]",0.0,0.0,0.0,0.9,0.01,0.0,0.09,"[1001, 543, 39, 51]",0.13,0.0,0.04,0.26,0.51,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"[1094, 470, 38, 45]",0.12,0.01,0.11,0.0,0.45,0.01,0.31,"[566, 91, 170, 222]",0.03,0.0,0.03,0.02,0.84,0.0,0.07,"[195, 587, 49, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"[1090, 474, 38, 49]",0.19,0.0,0.01,0.01,0.33,0.0,0.46,"[553, 131, 168, 204]",0.02,0.0,0.03,0.0,0.32,0.0,0.63,"[194, 587, 50, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"[1091, 469, 37, 46]",0.71,0.0,0.03,0.01,0.16,0.0,0.09,"[506, 130, 173, 214]",0.04,0.0,0.03,0.0,0.79,0.0,0.13,"[194, 587, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[1002, 543, 37, 50]",0.23,0.0,0.04,0.17,0.38,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"[1096, 471, 37, 46]",0.18,0.0,0.07,0.01,0.18,0.01,0.55,"[548, 136, 171, 216]",0.15,0.0,0.08,0.0,0.63,0.0,0.14,"[195, 587, 49, 58]",0.0,0.0,0.0,0.89,0.01,0.0,0.1,"[1000, 544, 38, 49]",0.32,0.0,0.06,0.09,0.38,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"[1096, 473, 39, 48]",0.11,0.0,0.01,0.0,0.33,0.0,0.55,"[434, 189, 81, 105]",0.05,0.0,0.06,0.02,0.61,0.0,0.26,"[926, 74, 87, 117]",0.09,0.0,0.1,0.21,0.32,0.01,0.28,"[577, 457, 86, 116]",0.18,0.0,0.12,0.01,0.49,0.02,0.18,"[737, 94, 84, 120]",0.04,0.0,0.06,0.04,0.56,0.0,0.28,"[552, 209, 68, 90]",0.08,0.0,0.12,0.01,0.66,0.04,0.09,"[195, 587, 51, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,"[360, 41, 144, 178]",0.08,0.0,0.07,0.03,0.07,0.01,0.74,"[35, 262, 83, 108]",0.24,0.0,0.07,0.05,0.4,0.0,0.24,"[1001, 545, 35, 47]",0.4,0.0,0.06,0.03,0.34,0.0,0.16
279,"[1091, 470, 39, 48]",0.58,0.0,0.07,0.0,0.21,0.0,0.13,"[435, 177, 79, 99]",0.04,0.0,0.06,0.03,0.65,0.01,0.21,"[929, 69, 88, 120]",0.07,0.0,0.05,0.11,0.41,0.0,0.34,"[581, 456, 83, 110]",0.35,0.0,0.03,0.01,0.5,0.0,0.1,"[743, 96, 82, 113]",0.04,0.0,0.05,0.04,0.55,0.0,0.31,"[559, 203, 68, 86]",0.02,0.0,0.07,0.01,0.8,0.01,0.08,"[56, 267, 73, 98]",0.11,0.0,0.08,0.05,0.28,0.0,0.46,"[195, 587, 50, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,"[1000, 544, 35, 46]",0.27,0.0,0.05,0.03,0.41,0.0,0.25,,,,,,,,
