,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
214,"[278, 48, 127, 156]",0.84,0.01,0.04,0.04,0.05,0.0,0.01,"[560, 151, 27, 35]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
215,"[159, 39, 136, 166]",0.4,0.0,0.17,0.26,0.08,0.02,0.07,"[561, 151, 27, 35]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
216,"[171, 25, 129, 154]",0.01,0.0,0.17,0.0,0.05,0.63,0.13,"[561, 151, 27, 35]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
217,"[231, 29, 125, 152]",0.12,0.0,0.16,0.01,0.07,0.1,0.54,"[560, 150, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
218,"[260, 27, 128, 159]",0.37,0.0,0.34,0.01,0.13,0.02,0.12,"[559, 150, 27, 36]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
219,"[253, 57, 128, 154]",0.25,0.0,0.09,0.11,0.33,0.01,0.22,"[556, 161, 26, 34]",0.01,0.0,0.0,0.95,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
220,"[259, 40, 128, 162]",0.04,0.0,0.39,0.0,0.02,0.26,0.3,"[611, 256, 30, 37]",0.03,0.0,0.05,0.13,0.37,0.0,0.42,"[544, 164, 27, 36]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,
221,"[227, 68, 128, 156]",0.78,0.0,0.04,0.08,0.04,0.0,0.04,"[538, 171, 28, 37]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[606, 267, 24, 30]",0.03,0.0,0.06,0.06,0.15,0.01,0.69,,,,,,,,,,,,,,,,
222,"[221, 64, 131, 164]",0.15,0.0,0.37,0.0,0.11,0.18,0.19,"[535, 180, 26, 35]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[600, 273, 26, 31]",0.05,0.0,0.03,0.07,0.07,0.0,0.78,,,,,,,,,,,,,,,,
223,"[222, 70, 131, 159]",0.14,0.0,0.38,0.0,0.07,0.11,0.3,"[598, 274, 29, 35]",0.02,0.0,0.05,0.11,0.14,0.01,0.67,"[532, 184, 27, 34]",0.01,0.0,0.0,0.94,0.0,0.0,0.04,,,,,,,,,,,,,,,,
224,"[272, 84, 121, 152]",0.34,0.0,0.11,0.0,0.41,0.0,0.14,"[539, 182, 27, 36]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[605, 276, 25, 31]",0.03,0.0,0.03,0.02,0.07,0.0,0.85,,,,,,,,,,,,,,,,
225,"[252, 74, 125, 154]",0.2,0.0,0.17,0.0,0.04,0.47,0.12,"[538, 182, 27, 36]",0.01,0.0,0.0,0.94,0.0,0.0,0.05,"[605, 277, 24, 31]",0.02,0.0,0.05,0.03,0.05,0.0,0.84,,,,,,,,,,,,,,,,
226,"[248, 80, 130, 160]",0.62,0.0,0.04,0.01,0.09,0.0,0.23,"[604, 275, 28, 36]",0.02,0.0,0.04,0.1,0.25,0.0,0.57,"[538, 182, 27, 36]",0.01,0.0,0.0,0.94,0.0,0.0,0.05,,,,,,,,,,,,,,,,
227,"[248, 87, 129, 163]",0.86,0.0,0.06,0.04,0.03,0.0,0.01,"[539, 184, 27, 35]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[605, 277, 25, 31]",0.01,0.0,0.05,0.12,0.07,0.01,0.73,,,,,,,,,,,,,,,,
228,"[249, 80, 127, 160]",0.31,0.0,0.32,0.06,0.15,0.05,0.11,"[604, 275, 29, 35]",0.01,0.0,0.04,0.27,0.15,0.0,0.52,"[538, 186, 27, 33]",0.02,0.0,0.0,0.89,0.02,0.0,0.07,,,,,,,,,,,,,,,,
229,"[200, 70, 132, 161]",0.1,0.0,0.71,0.0,0.01,0.13,0.05,"[539, 183, 27, 35]",0.01,0.0,0.0,0.94,0.0,0.0,0.05,"[607, 277, 25, 31]",0.03,0.0,0.08,0.13,0.09,0.01,0.65,,,,,,,,,,,,,,,,
230,"[158, 83, 130, 161]",0.28,0.0,0.07,0.42,0.09,0.02,0.11,"[539, 182, 27, 37]",0.01,0.0,0.0,0.93,0.0,0.0,0.06,"[607, 277, 24, 31]",0.04,0.0,0.07,0.17,0.06,0.02,0.64,,,,,,,,,,,,,,,,
231,"[219, 64, 131, 158]",0.01,0.0,0.83,0.0,0.04,0.05,0.07,"[558, 182, 27, 36]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
232,"[570, 183, 26, 35]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,"[238, 92, 127, 158]",0.12,0.0,0.0,0.01,0.07,0.0,0.8,"[571, 184, 27, 34]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
234,"[224, 72, 124, 158]",0.01,0.0,0.5,0.0,0.21,0.16,0.11,"[572, 184, 27, 35]",0.01,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
235,"[199, 74, 138, 166]",0.1,0.0,0.39,0.0,0.18,0.26,0.07,"[581, 185, 26, 33]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
236,"[166, 81, 128, 151]",0.46,0.0,0.12,0.0,0.35,0.03,0.04,"[584, 181, 27, 36]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
237,"[204, 88, 129, 155]",0.18,0.0,0.06,0.0,0.4,0.01,0.35,"[585, 180, 28, 38]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
238,"[270, 77, 131, 165]",0.28,0.0,0.12,0.47,0.07,0.04,0.03,"[585, 184, 26, 34]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
239,"[319, 78, 130, 159]",0.16,0.0,0.15,0.05,0.05,0.23,0.36,"[585, 184, 26, 34]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
240,"[237, 73, 135, 172]",0.14,0.0,0.24,0.38,0.09,0.04,0.12,"[578, 182, 27, 37]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
241,"[260, 66, 130, 158]",0.12,0.0,0.4,0.01,0.33,0.03,0.11,"[577, 185, 28, 34]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
242,"[220, 82, 131, 163]",0.32,0.0,0.09,0.1,0.18,0.01,0.3,"[578, 182, 27, 37]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
243,"[263, 104, 120, 146]",0.04,0.0,0.02,0.57,0.05,0.0,0.31,"[578, 182, 27, 37]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
244,"[578, 184, 26, 35]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[577, 182, 27, 36]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[297, 73, 133, 165]",0.08,0.0,0.87,0.0,0.02,0.02,0.0,"[577, 182, 27, 36]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
247,"[299, 77, 125, 157]",0.03,0.0,0.93,0.0,0.01,0.02,0.0,"[577, 182, 27, 36]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
248,"[269, 100, 120, 153]",0.41,0.0,0.04,0.06,0.34,0.0,0.15,"[577, 182, 27, 36]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
249,"[274, 88, 129, 152]",0.17,0.0,0.05,0.05,0.17,0.01,0.55,"[577, 185, 27, 34]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
250,"[267, 84, 122, 146]",0.04,0.0,0.2,0.0,0.02,0.71,0.02,"[567, 185, 27, 33]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
251,"[286, 69, 113, 137]",0.08,0.0,0.8,0.01,0.05,0.05,0.01,"[567, 185, 27, 35]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
252,"[568, 185, 26, 33]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[292, 66, 126, 164]",0.33,0.0,0.11,0.01,0.03,0.12,0.4,"[567, 182, 27, 36]",0.01,0.0,0.0,0.93,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
254,"[221, 88, 133, 160]",0.18,0.0,0.02,0.01,0.11,0.0,0.69,"[567, 182, 27, 36]",0.01,0.0,0.0,0.93,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
255,"[235, 80, 133, 159]",0.68,0.0,0.15,0.04,0.03,0.01,0.08,"[567, 182, 27, 36]",0.01,0.0,0.0,0.93,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
256,"[264, 84, 123, 146]",0.08,0.0,0.11,0.03,0.2,0.02,0.55,"[567, 182, 27, 36]",0.01,0.0,0.0,0.93,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
257,"[285, 79, 122, 151]",0.17,0.0,0.61,0.02,0.02,0.11,0.07,"[568, 182, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
258,"[280, 75, 117, 150]",0.18,0.0,0.26,0.01,0.03,0.37,0.14,"[568, 181, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
259,"[251, 94, 122, 148]",0.11,0.0,0.07,0.0,0.27,0.0,0.55,"[568, 181, 27, 36]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
260,"[238, 101, 122, 150]",0.4,0.0,0.22,0.01,0.23,0.0,0.15,"[568, 181, 27, 36]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
261,"[260, 83, 121, 147]",0.05,0.0,0.05,0.0,0.26,0.01,0.63,"[568, 182, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
262,"[258, 73, 132, 161]",0.16,0.0,0.67,0.02,0.03,0.1,0.03,"[568, 182, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
263,"[259, 70, 134, 163]",0.17,0.0,0.62,0.06,0.01,0.13,0.01,"[568, 182, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
264,"[568, 182, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[255, 83, 124, 155]",0.23,0.0,0.2,0.09,0.17,0.02,0.28,"[568, 182, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
266,"[262, 87, 128, 157]",0.28,0.0,0.16,0.09,0.11,0.05,0.3,"[568, 182, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
267,"[568, 182, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[254, 79, 127, 162]",0.37,0.0,0.43,0.0,0.03,0.14,0.02,"[568, 182, 26, 36]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
269,"[226, 71, 129, 161]",0.33,0.0,0.23,0.01,0.08,0.01,0.34,"[568, 183, 27, 35]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
270,"[200, 73, 133, 163]",0.24,0.0,0.11,0.04,0.09,0.04,0.47,"[568, 183, 27, 35]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
271,"[567, 182, 29, 37]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"[276, 90, 124, 156]",0.47,0.0,0.08,0.31,0.02,0.02,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"[270, 68, 123, 159]",0.0,0.0,0.42,0.0,0.0,0.57,0.0,"[568, 186, 26, 33]",0.02,0.0,0.0,0.95,0.01,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
274,"[568, 186, 26, 33]",0.02,0.0,0.0,0.95,0.01,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"[236, 91, 116, 145]",0.49,0.0,0.26,0.0,0.04,0.12,0.09,"[568, 186, 26, 33]",0.02,0.0,0.0,0.95,0.01,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
276,"[244, 104, 126, 156]",0.18,0.0,0.09,0.04,0.08,0.0,0.6,"[568, 183, 28, 36]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
277,"[266, 79, 118, 145]",0.04,0.0,0.86,0.0,0.01,0.08,0.01,"[568, 183, 27, 36]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
278,"[308, 78, 123, 158]",0.01,0.0,0.34,0.0,0.02,0.45,0.17,"[569, 184, 26, 35]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
279,"[303, 80, 99, 116]",0.24,0.0,0.17,0.41,0.03,0.11,0.03,"[569, 183, 26, 36]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
280,"[248, 88, 119, 150]",0.17,0.0,0.24,0.0,0.06,0.26,0.27,"[568, 182, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
281,"[220, 93, 129, 167]",0.31,0.0,0.04,0.02,0.07,0.01,0.55,"[568, 182, 27, 36]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
282,"[238, 62, 128, 158]",0.01,0.0,0.44,0.01,0.01,0.53,0.0,"[568, 183, 27, 35]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
283,"[258, 80, 121, 152]",0.4,0.01,0.05,0.46,0.05,0.0,0.03,"[568, 183, 27, 36]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
284,"[279, 81, 127, 156]",0.08,0.0,0.21,0.12,0.13,0.01,0.45,"[568, 182, 28, 37]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
285,"[281, 84, 125, 147]",0.57,0.0,0.03,0.08,0.17,0.01,0.14,"[568, 183, 28, 36]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
286,"[271, 86, 124, 159]",0.26,0.0,0.18,0.07,0.15,0.07,0.29,"[568, 185, 27, 35]",0.01,0.0,0.0,0.93,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
287,"[267, 60, 127, 157]",0.05,0.0,0.75,0.01,0.03,0.14,0.02,"[567, 185, 28, 35]",0.01,0.0,0.0,0.93,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
288,"[259, 77, 127, 157]",0.03,0.0,0.12,0.0,0.03,0.02,0.79,"[567, 186, 28, 34]",0.01,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
289,"[229, 85, 132, 162]",0.14,0.0,0.02,0.01,0.15,0.0,0.67,"[567, 185, 28, 35]",0.01,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
290,"[234, 74, 139, 182]",0.25,0.0,0.19,0.03,0.49,0.02,0.02,"[567, 185, 28, 35]",0.01,0.0,0.0,0.93,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
291,"[248, 85, 124, 152]",0.32,0.0,0.46,0.09,0.07,0.03,0.04,"[567, 185, 28, 34]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
292,"[197, 87, 128, 158]",0.26,0.0,0.44,0.0,0.14,0.02,0.14,"[567, 185, 29, 35]",0.02,0.0,0.0,0.93,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
