,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
203,"[1028, 174, 27, 35]",0.63,0.0,0.02,0.0,0.13,0.0,0.23,"[478, 89, 234, 298]",0.16,0.0,0.07,0.01,0.12,0.0,0.64,"[1030, 345, 34, 43]",0.27,0.0,0.04,0.01,0.26,0.08,0.34,,,,,,,,,,,,,,,,
204,"[516, 107, 231, 291]",0.09,0.0,0.14,0.03,0.06,0.01,0.67,"[1028, 174, 28, 36]",0.68,0.0,0.01,0.0,0.06,0.0,0.26,"[1030, 342, 32, 43]",0.32,0.0,0.02,0.01,0.13,0.06,0.45,,,,,,,,,,,,,,,,
205,"[1028, 174, 28, 35]",0.5,0.0,0.01,0.0,0.07,0.0,0.41,"[499, 86, 224, 290]",0.77,0.0,0.06,0.01,0.02,0.0,0.13,"[1030, 345, 34, 43]",0.25,0.0,0.03,0.01,0.27,0.11,0.34,,,,,,,,,,,,,,,,
206,"[1028, 175, 28, 33]",0.5,0.0,0.01,0.0,0.07,0.0,0.41,"[492, 68, 218, 277]",0.05,0.0,0.43,0.01,0.19,0.0,0.31,"[1030, 345, 34, 43]",0.3,0.0,0.03,0.0,0.21,0.1,0.34,,,,,,,,,,,,,,,,
207,"[1028, 174, 28, 35]",0.51,0.0,0.02,0.0,0.08,0.0,0.38,"[531, 95, 222, 292]",0.28,0.0,0.12,0.01,0.16,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
208,"[530, 85, 214, 262]",0.16,0.0,0.33,0.06,0.35,0.0,0.11,"[1028, 174, 28, 35]",0.59,0.0,0.01,0.0,0.06,0.0,0.35,"[1030, 345, 34, 42]",0.34,0.0,0.03,0.01,0.25,0.12,0.25,,,,,,,,,,,,,,,,
209,"[520, 122, 214, 267]",0.68,0.01,0.09,0.0,0.16,0.0,0.06,"[1029, 175, 26, 34]",0.52,0.0,0.01,0.0,0.05,0.0,0.42,"[1030, 344, 35, 45]",0.28,0.0,0.04,0.01,0.29,0.04,0.34,,,,,,,,,,,,,,,,
210,"[1029, 174, 26, 34]",0.56,0.0,0.01,0.0,0.13,0.0,0.3,"[492, 132, 226, 295]",0.77,0.03,0.08,0.0,0.1,0.0,0.02,"[1030, 345, 35, 44]",0.35,0.0,0.02,0.02,0.28,0.02,0.3,,,,,,,,,,,,,,,,
211,"[1028, 174, 27, 34]",0.63,0.0,0.01,0.0,0.06,0.0,0.3,"[490, 136, 217, 277]",0.65,0.09,0.08,0.0,0.13,0.0,0.05,"[1030, 345, 34, 43]",0.35,0.0,0.03,0.0,0.15,0.18,0.28,,,,,,,,,,,,,,,,
212,"[1028, 175, 27, 34]",0.65,0.0,0.03,0.0,0.07,0.0,0.25,"[508, 64, 215, 277]",0.47,0.0,0.11,0.0,0.1,0.0,0.32,"[1030, 345, 33, 43]",0.23,0.0,0.04,0.0,0.37,0.1,0.25,"[842, 320, 58, 69]",0.05,0.0,0.35,0.05,0.11,0.14,0.31,"[960, 350, 15, 18]",0.14,0.0,0.12,0.0,0.6,0.0,0.13
213,"[505, 96, 217, 275]",0.46,0.02,0.25,0.0,0.09,0.0,0.19,"[1028, 174, 27, 34]",0.61,0.0,0.02,0.0,0.17,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
214,"[1028, 174, 27, 34]",0.6,0.0,0.01,0.0,0.07,0.0,0.33,"[504, 102, 216, 275]",0.41,0.02,0.12,0.0,0.26,0.0,0.19,"[1029, 343, 35, 45]",0.45,0.0,0.04,0.0,0.2,0.07,0.23,,,,,,,,,,,,,,,,
215,"[475, 119, 255, 324]",0.44,0.04,0.17,0.0,0.28,0.0,0.08,"[1028, 175, 27, 33]",0.47,0.0,0.01,0.0,0.08,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,
216,"[1028, 174, 27, 34]",0.59,0.0,0.01,0.0,0.09,0.0,0.3,"[486, 90, 239, 300]",0.45,0.09,0.08,0.01,0.25,0.0,0.1,"[1028, 343, 34, 43]",0.5,0.0,0.07,0.02,0.21,0.02,0.18,"[840, 320, 72, 83]",0.01,0.0,0.02,0.33,0.02,0.44,0.18,,,,,,,,
217,"[1027, 174, 29, 36]",0.48,0.0,0.03,0.0,0.09,0.0,0.4,"[491, 107, 217, 275]",0.51,0.0,0.14,0.0,0.23,0.0,0.11,"[1028, 342, 35, 45]",0.38,0.0,0.02,0.01,0.29,0.01,0.3,,,,,,,,,,,,,,,,
218,"[1028, 174, 27, 34]",0.5,0.0,0.02,0.0,0.14,0.0,0.34,"[476, 87, 236, 296]",0.77,0.0,0.09,0.0,0.08,0.0,0.06,"[1030, 344, 34, 45]",0.3,0.0,0.04,0.01,0.26,0.05,0.34,,,,,,,,,,,,,,,,
219,"[1028, 175, 27, 34]",0.55,0.0,0.02,0.0,0.04,0.0,0.39,"[1030, 345, 33, 42]",0.35,0.0,0.04,0.01,0.27,0.07,0.25,"[490, 414, 126, 174]",0.5,0.03,0.17,0.14,0.08,0.05,0.03,,,,,,,,,,,,,,,,
220,"[1028, 174, 28, 34]",0.53,0.0,0.02,0.0,0.08,0.0,0.37,"[503, 129, 230, 301]",0.59,0.02,0.06,0.0,0.15,0.0,0.18,"[1029, 342, 34, 44]",0.47,0.0,0.02,0.02,0.15,0.01,0.33,,,,,,,,,,,,,,,,
221,"[1028, 174, 28, 35]",0.59,0.0,0.01,0.0,0.05,0.0,0.35,"[510, 85, 216, 271]",0.36,0.0,0.04,0.01,0.04,0.0,0.54,"[1029, 342, 34, 44]",0.3,0.0,0.02,0.02,0.21,0.01,0.44,,,,,,,,,,,,,,,,
222,"[526, 106, 218, 287]",0.26,0.0,0.08,0.01,0.15,0.0,0.5,"[1028, 173, 27, 35]",0.59,0.0,0.04,0.0,0.19,0.0,0.18,"[1029, 342, 34, 44]",0.36,0.0,0.02,0.02,0.19,0.02,0.4,,,,,,,,,,,,,,,,
223,"[1028, 174, 27, 34]",0.44,0.0,0.01,0.0,0.1,0.0,0.45,"[486, 102, 230, 294]",0.59,0.0,0.2,0.01,0.09,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,
224,"[1028, 174, 27, 34]",0.42,0.0,0.01,0.0,0.13,0.0,0.44,"[513, 87, 230, 294]",0.73,0.0,0.04,0.01,0.09,0.0,0.13,"[1030, 344, 34, 44]",0.35,0.0,0.01,0.01,0.28,0.04,0.3,,,,,,,,,,,,,,,,
225,"[543, 102, 211, 272]",0.43,0.01,0.12,0.02,0.05,0.02,0.35,"[1028, 174, 27, 34]",0.33,0.0,0.01,0.0,0.16,0.0,0.5,"[1030, 344, 33, 44]",0.35,0.0,0.02,0.01,0.28,0.06,0.27,,,,,,,,,,,,,,,,
226,"[1027, 174, 28, 35]",0.46,0.0,0.02,0.0,0.08,0.0,0.44,"[516, 96, 217, 283]",0.04,0.0,0.02,0.77,0.13,0.0,0.05,"[1030, 344, 34, 43]",0.3,0.0,0.02,0.0,0.28,0.04,0.35,,,,,,,,,,,,,,,,
227,"[543, 104, 209, 279]",0.67,0.0,0.08,0.01,0.14,0.0,0.1,"[1028, 174, 28, 35]",0.43,0.0,0.01,0.0,0.05,0.0,0.51,"[1030, 344, 34, 45]",0.32,0.0,0.02,0.01,0.24,0.05,0.36,,,,,,,,,,,,,,,,
228,"[1028, 174, 28, 36]",0.66,0.0,0.01,0.0,0.08,0.0,0.24,"[525, 74, 217, 277]",0.68,0.0,0.09,0.0,0.09,0.0,0.13,"[1030, 344, 34, 44]",0.38,0.0,0.01,0.01,0.24,0.05,0.31,,,,,,,,,,,,,,,,
229,"[1028, 174, 28, 33]",0.59,0.0,0.01,0.0,0.15,0.0,0.25,"[1030, 344, 34, 44]",0.43,0.0,0.02,0.01,0.34,0.06,0.15,,,,,,,,,,,,,,,,,,,,,,,,
230,"[1028, 174, 27, 34]",0.63,0.0,0.01,0.0,0.06,0.0,0.3,"[462, 80, 231, 295]",0.04,0.0,0.22,0.0,0.1,0.0,0.64,"[1030, 344, 34, 44]",0.31,0.0,0.01,0.01,0.23,0.06,0.38,,,,,,,,,,,,,,,,
231,"[1028, 175, 27, 34]",0.59,0.0,0.02,0.0,0.03,0.0,0.35,"[507, 84, 216, 272]",0.02,0.0,0.02,0.01,0.04,0.0,0.91,,,,,,,,,,,,,,,,,,,,,,,,
232,"[520, 106, 214, 276]",0.03,0.0,0.04,0.0,0.04,0.0,0.88,"[1028, 175, 27, 34]",0.68,0.0,0.01,0.0,0.03,0.0,0.28,"[1031, 344, 33, 43]",0.26,0.0,0.03,0.0,0.27,0.06,0.37,,,,,,,,,,,,,,,,
233,"[510, 58, 221, 281]",0.13,0.0,0.04,0.01,0.13,0.0,0.7,"[1028, 174, 28, 35]",0.6,0.0,0.02,0.0,0.05,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,
234,"[1028, 175, 27, 34]",0.68,0.0,0.02,0.0,0.04,0.0,0.26,"[551, 76, 217, 286]",0.08,0.0,0.1,0.01,0.08,0.0,0.74,"[1030, 344, 34, 44]",0.26,0.0,0.03,0.01,0.34,0.07,0.3,,,,,,,,,,,,,,,,
235,"[1028, 174, 28, 35]",0.6,0.0,0.01,0.0,0.07,0.0,0.31,"[517, 64, 202, 250]",0.03,0.0,0.14,0.0,0.05,0.01,0.77,"[1030, 344, 33, 44]",0.45,0.0,0.01,0.01,0.26,0.03,0.23,,,,,,,,,,,,,,,,
236,"[1028, 174, 27, 34]",0.67,0.0,0.01,0.0,0.06,0.0,0.26,"[527, 82, 218, 279]",0.01,0.0,0.02,0.01,0.01,0.0,0.96,"[1030, 344, 33, 44]",0.42,0.0,0.01,0.01,0.23,0.06,0.27,,,,,,,,,,,,,,,,
237,"[1028, 174, 28, 35]",0.51,0.0,0.01,0.0,0.05,0.0,0.42,"[535, 104, 208, 270]",0.49,0.02,0.16,0.0,0.25,0.0,0.07,"[1030, 345, 34, 42]",0.31,0.0,0.02,0.01,0.21,0.06,0.39,,,,,,,,,,,,,,,,
238,"[1028, 174, 28, 34]",0.53,0.0,0.0,0.0,0.05,0.0,0.41,"[602, 105, 210, 270]",0.56,0.0,0.04,0.01,0.25,0.0,0.14,"[1030, 344, 33, 44]",0.45,0.0,0.01,0.01,0.16,0.07,0.31,,,,,,,,,,,,,,,,
239,"[1028, 174, 27, 34]",0.54,0.0,0.01,0.0,0.15,0.0,0.3,"[1030, 344, 34, 44]",0.25,0.0,0.02,0.02,0.18,0.06,0.48,"[487, 38, 236, 299]",0.01,0.0,0.04,0.15,0.26,0.0,0.54,,,,,,,,,,,,,,,,
240,"[1028, 174, 28, 36]",0.75,0.0,0.01,0.0,0.06,0.0,0.18,"[521, 81, 217, 277]",0.01,0.0,0.02,0.12,0.08,0.0,0.76,"[1028, 342, 36, 45]",0.3,0.0,0.02,0.02,0.23,0.03,0.4,,,,,,,,,,,,,,,,
241,"[505, 80, 234, 286]",0.07,0.01,0.24,0.03,0.13,0.0,0.52,"[1028, 174, 28, 34]",0.61,0.0,0.02,0.0,0.11,0.0,0.26,"[1029, 345, 35, 43]",0.26,0.0,0.03,0.02,0.2,0.07,0.41,,,,,,,,,,,,,,,,
242,"[1028, 174, 28, 35]",0.51,0.0,0.02,0.0,0.16,0.0,0.31,"[1031, 345, 33, 42]",0.44,0.0,0.02,0.0,0.2,0.04,0.29,,,,,,,,,,,,,,,,,,,,,,,,
243,"[1028, 174, 28, 33]",0.72,0.0,0.01,0.0,0.14,0.0,0.13,"[439, 103, 264, 342]",0.4,0.01,0.08,0.0,0.23,0.0,0.27,"[1030, 344, 34, 44]",0.34,0.0,0.02,0.01,0.32,0.07,0.24,,,,,,,,,,,,,,,,
244,"[1028, 174, 28, 34]",0.6,0.0,0.01,0.0,0.12,0.0,0.27,"[467, 125, 241, 310]",0.25,0.01,0.2,0.0,0.19,0.0,0.34,"[1030, 344, 34, 44]",0.29,0.0,0.02,0.01,0.34,0.04,0.31,,,,,,,,,,,,,,,,
245,"[1028, 175, 27, 34]",0.59,0.0,0.03,0.0,0.06,0.0,0.32,"[481, 86, 257, 331]",0.34,0.0,0.14,0.01,0.2,0.0,0.31,"[1031, 345, 33, 42]",0.26,0.0,0.05,0.0,0.31,0.04,0.34,,,,,,,,,,,,,,,,
246,"[1028, 175, 28, 34]",0.52,0.0,0.02,0.0,0.07,0.0,0.39,"[1030, 345, 34, 43]",0.31,0.0,0.03,0.0,0.26,0.06,0.34,,,,,,,,,,,,,,,,,,,,,,,,
247,"[1028, 174, 28, 35]",0.65,0.0,0.02,0.0,0.05,0.0,0.28,"[507, 68, 233, 293]",0.02,0.0,0.08,0.0,0.09,0.0,0.81,"[1030, 345, 33, 43]",0.28,0.0,0.04,0.01,0.24,0.09,0.35,,,,,,,,,,,,,,,,
248,"[1028, 174, 28, 34]",0.49,0.0,0.02,0.0,0.11,0.0,0.37,"[501, 59, 230, 299]",0.02,0.0,0.56,0.0,0.09,0.07,0.27,"[173, 501, 144, 171]",0.37,0.0,0.35,0.04,0.11,0.0,0.13,"[1029, 344, 35, 44]",0.25,0.0,0.03,0.03,0.23,0.17,0.29,,,,,,,,
249,"[533, 98, 226, 298]",0.13,0.0,0.03,0.0,0.17,0.0,0.66,"[1027, 174, 28, 35]",0.4,0.0,0.04,0.0,0.12,0.0,0.44,"[1029, 344, 34, 44]",0.38,0.0,0.03,0.01,0.23,0.1,0.24,,,,,,,,,,,,,,,,
250,"[1028, 174, 27, 33]",0.36,0.0,0.01,0.0,0.19,0.0,0.43,"[459, 73, 226, 285]",0.01,0.0,0.07,0.0,0.05,0.01,0.87,"[1030, 344, 34, 44]",0.32,0.0,0.02,0.01,0.27,0.07,0.31,,,,,,,,,,,,,,,,
251,"[1028, 174, 27, 35]",0.47,0.0,0.03,0.0,0.1,0.0,0.41,"[517, 78, 243, 319]",0.07,0.0,0.06,0.0,0.16,0.0,0.7,"[1030, 344, 34, 43]",0.31,0.0,0.04,0.01,0.24,0.08,0.32,,,,,,,,,,,,,,,,
252,"[1028, 174, 27, 34]",0.48,0.0,0.02,0.0,0.11,0.0,0.4,"[504, 82, 223, 290]",0.01,0.0,0.02,0.0,0.07,0.0,0.9,"[1029, 343, 33, 43]",0.53,0.0,0.03,0.01,0.15,0.02,0.26,,,,,,,,,,,,,,,,
253,"[1028, 175, 28, 34]",0.63,0.0,0.02,0.0,0.04,0.0,0.31,"[474, 97, 219, 265]",0.03,0.0,0.03,0.01,0.03,0.0,0.9,"[1029, 344, 35, 44]",0.46,0.0,0.01,0.01,0.27,0.06,0.19,,,,,,,,,,,,,,,,
254,"[1028, 174, 28, 35]",0.45,0.0,0.02,0.0,0.08,0.0,0.46,"[500, 96, 228, 292]",0.01,0.0,0.03,0.0,0.05,0.0,0.91,"[1030, 343, 33, 43]",0.48,0.0,0.03,0.01,0.19,0.02,0.28,,,,,,,,,,,,,,,,
255,"[1028, 174, 27, 34]",0.67,0.0,0.02,0.0,0.09,0.0,0.22,"[437, 103, 257, 327]",0.0,0.0,0.04,0.0,0.06,0.01,0.89,"[1030, 344, 34, 44]",0.44,0.0,0.02,0.01,0.18,0.07,0.28,,,,,,,,,,,,,,,,
256,"[1028, 174, 27, 34]",0.75,0.0,0.01,0.0,0.08,0.0,0.16,"[500, 93, 234, 295]",0.03,0.0,0.02,0.0,0.03,0.0,0.92,"[1030, 344, 34, 45]",0.25,0.0,0.04,0.01,0.25,0.06,0.39,,,,,,,,,,,,,,,,
257,"[1028, 174, 27, 34]",0.61,0.0,0.01,0.0,0.06,0.0,0.33,"[549, 137, 226, 291]",0.46,0.03,0.16,0.0,0.3,0.0,0.05,"[1030, 344, 34, 44]",0.35,0.0,0.03,0.01,0.28,0.08,0.26,,,,,,,,,,,,,,,,
258,"[1028, 174, 28, 36]",0.54,0.0,0.03,0.0,0.07,0.0,0.36,"[521, 137, 224, 296]",0.2,0.02,0.2,0.0,0.47,0.0,0.11,"[1030, 345, 34, 44]",0.33,0.0,0.02,0.01,0.2,0.09,0.36,,,,,,,,,,,,,,,,
259,"[1028, 175, 27, 32]",0.42,0.0,0.03,0.0,0.15,0.0,0.41,"[526, 99, 212, 270]",0.55,0.07,0.06,0.08,0.15,0.0,0.09,"[1030, 345, 34, 44]",0.35,0.0,0.01,0.02,0.18,0.1,0.34,"[21, 467, 158, 192]",0.05,0.0,0.04,0.17,0.57,0.0,0.17,,,,,,,,
260,"[1028, 175, 27, 34]",0.45,0.0,0.02,0.0,0.04,0.0,0.49,"[458, 76, 264, 329]",0.01,0.0,0.01,0.02,0.05,0.0,0.92,"[1030, 345, 34, 43]",0.24,0.0,0.03,0.0,0.17,0.06,0.51,,,,,,,,,,,,,,,,
261,"[1029, 174, 27, 34]",0.43,0.0,0.01,0.0,0.13,0.0,0.42,"[503, 85, 226, 290]",0.26,0.0,0.33,0.0,0.12,0.01,0.28,"[1030, 345, 34, 42]",0.21,0.0,0.02,0.02,0.27,0.04,0.43,,,,,,,,,,,,,,,,
262,"[1028, 174, 27, 33]",0.48,0.0,0.01,0.0,0.13,0.0,0.37,"[555, 98, 237, 305]",0.09,0.0,0.15,0.01,0.1,0.01,0.64,"[1030, 344, 34, 44]",0.32,0.0,0.01,0.01,0.22,0.05,0.38,,,,,,,,,,,,,,,,
263,"[1029, 174, 27, 33]",0.45,0.0,0.02,0.0,0.16,0.0,0.37,"[447, 99, 228, 279]",0.3,0.0,0.17,0.0,0.14,0.0,0.39,"[1030, 345, 34, 42]",0.17,0.0,0.02,0.01,0.3,0.04,0.46,,,,,,,,,,,,,,,,
264,"[1029, 175, 26, 34]",0.68,0.0,0.02,0.0,0.03,0.0,0.26,"[425, 110, 244, 319]",0.38,0.0,0.09,0.01,0.13,0.01,0.39,"[1030, 344, 34, 44]",0.28,0.0,0.03,0.01,0.31,0.05,0.32,,,,,,,,,,,,,,,,
265,"[1028, 174, 27, 35]",0.66,0.0,0.02,0.0,0.12,0.0,0.2,"[650, 117, 232, 315]",0.32,0.0,0.1,0.04,0.39,0.0,0.15,"[1030, 344, 34, 43]",0.24,0.0,0.06,0.01,0.34,0.02,0.33,,,,,,,,,,,,,,,,
266,"[400, 105, 237, 295]",0.52,0.0,0.06,0.0,0.06,0.0,0.35,"[1029, 174, 27, 35]",0.54,0.0,0.01,0.0,0.05,0.0,0.39,"[1030, 344, 35, 45]",0.22,0.0,0.05,0.01,0.32,0.04,0.36,"[869, 360, 28, 36]",0.08,0.0,0.02,0.78,0.07,0.0,0.04,,,,,,,,
267,"[602, 99, 226, 298]",0.03,0.0,0.03,0.01,0.17,0.0,0.75,"[1028, 175, 28, 34]",0.64,0.0,0.03,0.0,0.06,0.0,0.26,"[1029, 341, 35, 45]",0.38,0.0,0.01,0.01,0.17,0.01,0.43,,,,,,,,,,,,,,,,
268,"[1028, 175, 27, 34]",0.6,0.0,0.02,0.0,0.04,0.0,0.33,"[522, 75, 219, 290]",0.62,0.0,0.13,0.0,0.1,0.0,0.14,"[1029, 342, 33, 43]",0.2,0.0,0.01,0.02,0.19,0.01,0.58,,,,,,,,,,,,,,,,
269,"[1028, 174, 27, 34]",0.48,0.0,0.01,0.0,0.11,0.0,0.4,"[519, 129, 235, 309]",0.13,0.01,0.14,0.0,0.25,0.0,0.47,"[1030, 344, 34, 44]",0.32,0.0,0.01,0.01,0.32,0.07,0.27,,,,,,,,,,,,,,,,
270,"[1028, 174, 27, 34]",0.54,0.0,0.01,0.0,0.12,0.0,0.33,"[547, 119, 236, 306]",0.66,0.01,0.04,0.0,0.18,0.0,0.1,"[1030, 344, 34, 44]",0.47,0.0,0.01,0.02,0.21,0.06,0.23,,,,,,,,,,,,,,,,
271,"[1028, 174, 28, 34]",0.48,0.0,0.01,0.0,0.08,0.0,0.43,"[531, 117, 215, 279]",0.72,0.0,0.04,0.0,0.21,0.0,0.03,"[1030, 342, 33, 43]",0.3,0.0,0.02,0.02,0.11,0.02,0.54,,,,,,,,,,,,,,,,
272,"[1028, 174, 28, 34]",0.49,0.0,0.01,0.0,0.07,0.0,0.42,"[512, 129, 230, 303]",0.07,0.0,0.24,0.02,0.08,0.01,0.59,"[1030, 344, 34, 43]",0.24,0.0,0.01,0.01,0.21,0.03,0.49,,,,,,,,,,,,,,,,
273,"[532, 92, 216, 280]",0.2,0.0,0.04,0.03,0.03,0.0,0.69,"[1028, 175, 27, 34]",0.42,0.0,0.01,0.0,0.03,0.0,0.54,"[1030, 343, 34, 45]",0.27,0.0,0.02,0.01,0.24,0.02,0.43,,,,,,,,,,,,,,,,
274,"[528, 83, 227, 294]",0.19,0.0,0.27,0.17,0.12,0.01,0.24,"[1028, 174, 28, 34]",0.5,0.0,0.01,0.0,0.1,0.0,0.39,"[1030, 345, 34, 42]",0.22,0.0,0.02,0.01,0.31,0.03,0.4,,,,,,,,,,,,,,,,
275,"[560, 97, 225, 294]",0.2,0.0,0.11,0.08,0.21,0.0,0.4,"[1028, 174, 28, 35]",0.56,0.0,0.01,0.0,0.07,0.0,0.35,"[1030, 344, 34, 43]",0.24,0.0,0.01,0.01,0.26,0.01,0.47,,,,,,,,,,,,,,,,
276,"[1029, 175, 26, 33]",0.38,0.0,0.01,0.0,0.07,0.0,0.53,"[454, 108, 246, 313]",0.74,0.0,0.05,0.0,0.09,0.0,0.11,"[1030, 344, 35, 44]",0.37,0.0,0.02,0.01,0.28,0.06,0.27,,,,,,,,,,,,,,,,
277,"[1028, 175, 28, 33]",0.55,0.0,0.01,0.0,0.05,0.0,0.38,"[452, 124, 252, 328]",0.55,0.0,0.1,0.0,0.19,0.0,0.16,"[1030, 344, 34, 44]",0.38,0.0,0.05,0.01,0.34,0.05,0.17,,,,,,,,,,,,,,,,
278,"[564, 106, 206, 262]",0.54,0.0,0.09,0.02,0.17,0.0,0.18,"[1029, 174, 27, 34]",0.59,0.0,0.01,0.0,0.1,0.0,0.3,"[1030, 345, 34, 43]",0.28,0.0,0.05,0.01,0.21,0.14,0.31,,,,,,,,,,,,,,,,
279,"[1028, 175, 28, 32]",0.69,0.0,0.01,0.0,0.08,0.0,0.22,"[535, 80, 225, 290]",0.01,0.0,0.06,0.0,0.04,0.01,0.88,"[1030, 345, 34, 43]",0.3,0.0,0.04,0.0,0.23,0.12,0.31,"[263, 598, 67, 85]",0.06,0.0,0.1,0.54,0.1,0.02,0.19,,,,,,,,
280,"[1028, 174, 27, 34]",0.76,0.0,0.01,0.0,0.08,0.0,0.15,"[553, 134, 223, 291]",0.87,0.0,0.07,0.0,0.03,0.0,0.02,"[1030, 343, 33, 43]",0.34,0.0,0.04,0.01,0.23,0.03,0.35,,,,,,,,,,,,,,,,
281,"[1028, 174, 28, 33]",0.76,0.0,0.02,0.0,0.08,0.0,0.15,"[418, 83, 226, 271]",0.56,0.01,0.24,0.0,0.04,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,
282,"[1029, 174, 27, 34]",0.51,0.0,0.01,0.0,0.1,0.0,0.37,"[530, 118, 226, 293]",0.44,0.0,0.05,0.04,0.04,0.01,0.43,"[1030, 344, 35, 46]",0.33,0.0,0.05,0.01,0.17,0.06,0.37,,,,,,,,,,,,,,,,
283,"[1028, 174, 27, 34]",0.48,0.0,0.01,0.0,0.21,0.0,0.3,"[541, 99, 216, 275]",0.23,0.01,0.04,0.11,0.11,0.02,0.49,,,,,,,,,,,,,,,,,,,,,,,,
284,"[1028, 174, 28, 33]",0.72,0.0,0.01,0.0,0.14,0.0,0.13,"[540, 104, 223, 294]",0.47,0.0,0.09,0.06,0.04,0.01,0.33,"[1030, 343, 32, 42]",0.29,0.0,0.05,0.01,0.18,0.02,0.44,,,,,,,,,,,,,,,,
285,"[1028, 175, 27, 33]",0.41,0.0,0.03,0.0,0.1,0.0,0.45,"[523, 130, 230, 307]",0.22,0.0,0.11,0.0,0.12,0.0,0.54,"[1030, 345, 34, 44]",0.37,0.0,0.03,0.0,0.2,0.1,0.29,,,,,,,,,,,,,,,,
286,"[1029, 174, 26, 33]",0.73,0.0,0.0,0.0,0.08,0.0,0.19,"[1030, 345, 34, 42]",0.21,0.0,0.03,0.01,0.33,0.04,0.38,"[530, 98, 221, 293]",0.25,0.0,0.23,0.01,0.23,0.03,0.25,,,,,,,,,,,,,,,,
287,"[1028, 174, 28, 34]",0.65,0.0,0.01,0.0,0.1,0.0,0.24,"[503, 100, 234, 294]",0.0,0.0,0.01,0.0,0.0,0.0,0.99,"[1029, 343, 33, 42]",0.43,0.0,0.03,0.02,0.14,0.02,0.36,,,,,,,,,,,,,,,,
288,"[1029, 174, 27, 35]",0.58,0.0,0.02,0.0,0.1,0.0,0.3,"[518, 95, 218, 278]",0.21,0.0,0.39,0.03,0.05,0.01,0.3,"[1030, 344, 34, 44]",0.24,0.0,0.02,0.01,0.31,0.18,0.24,,,,,,,,,,,,,,,,
289,"[1028, 174, 28, 34]",0.4,0.0,0.01,0.0,0.11,0.0,0.48,"[626, 101, 223, 292]",0.35,0.0,0.06,0.27,0.27,0.01,0.05,"[1030, 343, 35, 45]",0.4,0.0,0.03,0.02,0.24,0.04,0.27,,,,,,,,,,,,,,,,
290,"[1028, 174, 27, 35]",0.45,0.0,0.05,0.0,0.15,0.0,0.35,"[419, 106, 231, 295]",0.58,0.0,0.14,0.0,0.22,0.0,0.07,"[1030, 344, 35, 45]",0.3,0.0,0.02,0.02,0.21,0.05,0.42,,,,,,,,,,,,,,,,
291,"[1028, 174, 27, 34]",0.42,0.0,0.01,0.0,0.11,0.0,0.45,"[560, 95, 214, 272]",0.68,0.0,0.1,0.01,0.12,0.01,0.08,"[1030, 345, 35, 43]",0.38,0.0,0.02,0.01,0.17,0.06,0.35,,,,,,,,,,,,,,,,
292,"[1029, 174, 27, 34]",0.58,0.0,0.01,0.0,0.06,0.0,0.35,"[495, 98, 217, 273]",0.73,0.0,0.07,0.0,0.06,0.0,0.13,"[1031, 344, 33, 44]",0.41,0.0,0.02,0.0,0.24,0.04,0.3,,,,,,,,,,,,,,,,
293,"[1028, 175, 28, 34]",0.44,0.0,0.01,0.0,0.03,0.0,0.53,"[513, 105, 245, 326]",0.06,0.0,0.24,0.13,0.19,0.03,0.35,"[1030, 344, 34, 44]",0.37,0.0,0.02,0.01,0.28,0.06,0.26,,,,,,,,,,,,,,,,
294,"[1028, 174, 27, 35]",0.46,0.0,0.03,0.0,0.09,0.0,0.42,"[520, 110, 247, 319]",0.34,0.0,0.14,0.0,0.36,0.0,0.15,"[1030, 344, 35, 45]",0.3,0.0,0.02,0.01,0.24,0.03,0.4,,,,,,,,,,,,,,,,
295,"[1029, 175, 27, 32]",0.51,0.0,0.02,0.0,0.08,0.0,0.4,"[515, 131, 248, 325]",0.22,0.0,0.12,0.22,0.08,0.0,0.35,"[1030, 344, 36, 45]",0.44,0.0,0.03,0.01,0.13,0.06,0.33,,,,,,,,,,,,,,,,
296,"[1028, 174, 28, 34]",0.72,0.0,0.01,0.0,0.07,0.0,0.21,"[523, 117, 228, 295]",0.19,0.02,0.18,0.01,0.24,0.0,0.35,"[1030, 345, 35, 43]",0.28,0.0,0.04,0.0,0.28,0.11,0.29,,,,,,,,,,,,,,,,
297,"[1028, 174, 28, 35]",0.56,0.0,0.02,0.0,0.06,0.0,0.36,"[558, 113, 220, 286]",0.52,0.0,0.04,0.0,0.23,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,
