,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
171,"[505, 141, 22, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[259, 82, 98, 121]",0.64,0.0,0.17,0.08,0.03,0.01,0.08,"[560, 219, 18, 24]",0.01,0.0,0.04,0.16,0.19,0.01,0.58,"[527, 321, 29, 36]",0.05,0.0,0.11,0.18,0.49,0.01,0.16,,,,,,,,
172,"[505, 141, 22, 30]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[248, 67, 99, 119]",0.06,0.0,0.75,0.01,0.08,0.03,0.06,"[559, 219, 20, 24]",0.01,0.0,0.04,0.17,0.15,0.01,0.62,"[527, 321, 28, 36]",0.11,0.0,0.08,0.19,0.38,0.0,0.23,,,,,,,,
173,"[505, 141, 22, 30]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[237, 77, 99, 126]",0.69,0.0,0.03,0.04,0.05,0.0,0.19,"[559, 219, 20, 24]",0.01,0.0,0.04,0.18,0.16,0.01,0.59,"[527, 322, 28, 36]",0.06,0.0,0.11,0.11,0.5,0.01,0.21,,,,,,,,
174,"[506, 141, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 219, 18, 22]",0.03,0.01,0.04,0.12,0.13,0.01,0.66,"[527, 321, 28, 37]",0.06,0.0,0.1,0.3,0.37,0.01,0.17,"[242, 73, 97, 115]",0.06,0.0,0.52,0.02,0.16,0.02,0.23,,,,,,,,
175,"[505, 143, 22, 29]",0.01,0.0,0.0,0.94,0.0,0.0,0.04,"[235, 83, 103, 124]",0.06,0.0,0.04,0.0,0.08,0.0,0.82,"[559, 219, 20, 24]",0.01,0.0,0.05,0.09,0.17,0.01,0.67,"[527, 322, 28, 36]",0.07,0.0,0.11,0.18,0.46,0.0,0.18,,,,,,,,
176,"[256, 81, 99, 124]",0.04,0.0,0.24,0.02,0.3,0.11,0.29,"[506, 141, 21, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[559, 219, 20, 24]",0.01,0.0,0.05,0.09,0.16,0.01,0.67,"[528, 321, 28, 36]",0.09,0.0,0.14,0.37,0.29,0.01,0.1,,,,,,,,
177,"[504, 143, 23, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[560, 218, 18, 23]",0.08,0.01,0.05,0.16,0.18,0.01,0.5,"[246, 101, 95, 119]",0.18,0.0,0.02,0.45,0.04,0.0,0.3,"[527, 321, 28, 36]",0.09,0.0,0.11,0.29,0.31,0.01,0.18,,,,,,,,
178,"[504, 143, 23, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[260, 73, 100, 127]",0.08,0.0,0.52,0.0,0.02,0.32,0.06,"[559, 218, 20, 25]",0.03,0.0,0.08,0.07,0.25,0.01,0.56,"[527, 321, 28, 36]",0.1,0.0,0.12,0.26,0.31,0.01,0.2,,,,,,,,
179,"[504, 143, 23, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[560, 218, 18, 23]",0.08,0.01,0.06,0.14,0.19,0.01,0.5,"[257, 71, 86, 106]",0.02,0.0,0.78,0.01,0.07,0.04,0.08,"[527, 321, 28, 37]",0.08,0.0,0.13,0.22,0.38,0.01,0.19,,,,,,,,
180,"[253, 79, 97, 122]",0.02,0.0,0.11,0.01,0.09,0.05,0.72,"[505, 143, 22, 29]",0.02,0.0,0.0,0.91,0.01,0.0,0.06,"[560, 219, 18, 22]",0.05,0.01,0.04,0.16,0.14,0.02,0.58,"[527, 321, 28, 36]",0.1,0.0,0.1,0.26,0.31,0.01,0.21,,,,,,,,
181,"[220, 93, 100, 120]",0.56,0.02,0.07,0.1,0.09,0.01,0.15,"[506, 141, 21, 29]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[560, 219, 18, 22]",0.05,0.01,0.04,0.15,0.15,0.02,0.58,"[526, 320, 30, 37]",0.07,0.0,0.09,0.23,0.39,0.01,0.22,,,,,,,,
182,"[506, 142, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 219, 18, 22]",0.02,0.0,0.03,0.2,0.11,0.01,0.63,"[527, 322, 27, 34]",0.06,0.0,0.07,0.32,0.35,0.01,0.19,"[238, 86, 102, 125]",0.11,0.0,0.03,0.04,0.25,0.01,0.56,,,,,,,,
183,"[506, 142, 21, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[249, 92, 96, 121]",0.47,0.0,0.09,0.16,0.06,0.04,0.19,"[560, 219, 18, 22]",0.02,0.0,0.03,0.18,0.11,0.01,0.65,"[527, 321, 28, 37]",0.08,0.0,0.14,0.21,0.35,0.01,0.2,,,,,,,,
184,"[506, 142, 21, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[560, 219, 18, 22]",0.02,0.0,0.04,0.18,0.12,0.01,0.62,"[249, 85, 97, 124]",0.61,0.0,0.05,0.27,0.02,0.01,0.03,"[527, 322, 27, 35]",0.05,0.0,0.05,0.25,0.34,0.0,0.3,,,,,,,,
185,"[505, 141, 22, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[256, 68, 96, 125]",0.03,0.0,0.92,0.0,0.02,0.01,0.01,"[560, 219, 18, 22]",0.05,0.01,0.04,0.12,0.15,0.02,0.62,"[527, 322, 27, 35]",0.07,0.0,0.06,0.19,0.31,0.01,0.35,,,,,,,,
186,"[505, 143, 22, 29]",0.01,0.0,0.0,0.94,0.0,0.0,0.04,"[251, 84, 98, 124]",0.05,0.0,0.3,0.18,0.18,0.09,0.2,"[559, 219, 20, 24]",0.01,0.0,0.07,0.08,0.18,0.01,0.64,"[527, 322, 27, 35]",0.07,0.0,0.05,0.19,0.34,0.0,0.35,,,,,,,,
187,"[505, 143, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[251, 86, 104, 130]",0.33,0.0,0.03,0.05,0.22,0.0,0.37,"[559, 219, 20, 24]",0.01,0.0,0.06,0.09,0.18,0.01,0.65,"[527, 322, 27, 35]",0.06,0.0,0.05,0.2,0.35,0.0,0.33,,,,,,,,
188,"[271, 83, 97, 122]",0.18,0.0,0.04,0.01,0.15,0.01,0.62,"[505, 142, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 219, 18, 22]",0.04,0.01,0.04,0.19,0.15,0.01,0.57,"[527, 322, 28, 35]",0.07,0.0,0.13,0.16,0.38,0.01,0.26,,,,,,,,
189,"[505, 141, 22, 30]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[559, 219, 19, 24]",0.01,0.0,0.05,0.07,0.25,0.0,0.61,"[527, 321, 28, 36]",0.09,0.0,0.09,0.22,0.37,0.01,0.22,,,,,,,,,,,,,,,,
190,"[267, 79, 102, 127]",0.05,0.0,0.05,0.01,0.36,0.04,0.49,"[505, 143, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[560, 218, 19, 25]",0.02,0.0,0.04,0.23,0.18,0.01,0.52,"[527, 322, 28, 35]",0.05,0.0,0.1,0.24,0.39,0.01,0.21,,,,,,,,
191,"[506, 143, 20, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[560, 219, 18, 23]",0.03,0.0,0.06,0.13,0.12,0.02,0.65,"[250, 91, 95, 116]",0.5,0.0,0.11,0.05,0.21,0.0,0.11,"[526, 321, 29, 36]",0.08,0.0,0.06,0.18,0.38,0.0,0.29,,,,,,,,
192,"[254, 88, 95, 119]",0.17,0.0,0.11,0.08,0.28,0.04,0.31,"[505, 142, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[559, 219, 19, 24]",0.01,0.0,0.05,0.07,0.25,0.01,0.61,"[527, 321, 28, 36]",0.1,0.0,0.06,0.21,0.39,0.0,0.23,,,,,,,,
193,"[256, 83, 97, 119]",0.06,0.0,0.59,0.0,0.07,0.09,0.2,"[505, 143, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[560, 219, 18, 22]",0.02,0.0,0.03,0.12,0.14,0.01,0.67,"[527, 322, 28, 35]",0.06,0.0,0.11,0.23,0.36,0.01,0.23,,,,,,,,
194,"[505, 143, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[273, 82, 97, 120]",0.66,0.0,0.19,0.03,0.02,0.02,0.08,"[559, 218, 20, 24]",0.02,0.0,0.02,0.17,0.11,0.01,0.66,"[527, 322, 27, 35]",0.04,0.0,0.06,0.32,0.33,0.0,0.24,,,,,,,,
195,"[264, 83, 100, 126]",0.7,0.0,0.08,0.07,0.04,0.0,0.11,"[505, 143, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[559, 218, 20, 25]",0.01,0.0,0.04,0.15,0.19,0.01,0.6,"[527, 322, 27, 35]",0.04,0.0,0.06,0.26,0.36,0.0,0.26,,,,,,,,
196,"[505, 143, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[265, 84, 99, 125]",0.34,0.0,0.05,0.0,0.14,0.01,0.46,"[559, 218, 20, 24]",0.03,0.01,0.02,0.22,0.1,0.01,0.61,"[527, 321, 28, 36]",0.07,0.0,0.08,0.38,0.24,0.0,0.22,,,,,,,,
197,"[505, 143, 22, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[266, 86, 97, 129]",0.76,0.0,0.05,0.09,0.02,0.01,0.08,"[560, 218, 18, 24]",0.03,0.0,0.02,0.19,0.09,0.01,0.65,"[527, 321, 27, 36]",0.08,0.0,0.09,0.35,0.26,0.01,0.22,,,,,,,,
198,"[505, 143, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[264, 74, 98, 128]",0.01,0.0,0.58,0.0,0.03,0.24,0.14,"[559, 218, 20, 25]",0.02,0.0,0.05,0.18,0.17,0.01,0.57,"[527, 321, 27, 36]",0.06,0.0,0.11,0.22,0.4,0.01,0.2,,,,,,,,
199,"[264, 74, 90, 109]",0.02,0.0,0.72,0.01,0.02,0.03,0.21,"[505, 142, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[526, 321, 30, 37]",0.05,0.0,0.12,0.22,0.39,0.01,0.21,"[559, 218, 20, 24]",0.04,0.0,0.02,0.33,0.1,0.01,0.5,,,,,,,,
200,"[265, 83, 98, 123]",0.05,0.0,0.11,0.0,0.07,0.0,0.77,"[506, 141, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 219, 18, 22]",0.04,0.01,0.03,0.13,0.15,0.01,0.63,"[527, 322, 27, 35]",0.03,0.0,0.05,0.16,0.45,0.0,0.3,,,,,,,,
201,"[505, 141, 22, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[265, 68, 97, 120]",0.0,0.0,0.71,0.0,0.02,0.2,0.06,"[560, 219, 18, 22]",0.04,0.01,0.04,0.11,0.16,0.01,0.63,"[527, 321, 29, 38]",0.04,0.0,0.1,0.21,0.41,0.01,0.23,,,,,,,,
202,"[258, 76, 102, 133]",0.12,0.0,0.36,0.01,0.1,0.07,0.35,"[506, 141, 21, 30]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[559, 217, 20, 26]",0.03,0.01,0.04,0.32,0.2,0.01,0.39,"[527, 321, 29, 37]",0.05,0.0,0.11,0.31,0.35,0.01,0.17,,,,,,,,
203,"[505, 141, 22, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[560, 219, 18, 22]",0.04,0.01,0.04,0.11,0.16,0.01,0.64,"[527, 321, 28, 36]",0.07,0.0,0.07,0.35,0.28,0.0,0.22,,,,,,,,,,,,,,,,
204,"[505, 143, 22, 29]",0.01,0.0,0.0,0.94,0.0,0.0,0.04,"[560, 219, 18, 22]",0.04,0.0,0.03,0.1,0.11,0.01,0.7,"[527, 321, 27, 34]",0.06,0.0,0.06,0.28,0.42,0.0,0.17,,,,,,,,,,,,,,,,
205,"[505, 142, 22, 28]",0.01,0.0,0.0,0.94,0.0,0.0,0.06,"[560, 219, 18, 22]",0.04,0.01,0.04,0.09,0.13,0.01,0.69,"[527, 322, 28, 35]",0.1,0.0,0.07,0.3,0.26,0.0,0.26,,,,,,,,,,,,,,,,
206,"[505, 141, 22, 30]",0.0,0.0,0.0,0.96,0.0,0.0,0.04,"[560, 219, 18, 22]",0.04,0.01,0.04,0.08,0.13,0.01,0.69,,,,,,,,,,,,,,,,,,,,,,,,
207,"[262, 89, 93, 115]",0.68,0.01,0.08,0.01,0.14,0.01,0.07,"[505, 142, 22, 28]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[560, 219, 18, 22]",0.03,0.0,0.04,0.17,0.13,0.01,0.62,"[527, 321, 28, 36]",0.11,0.0,0.08,0.29,0.28,0.0,0.24,,,,,,,,
208,"[505, 142, 22, 28]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[265, 76, 100, 130]",0.06,0.0,0.04,0.0,0.11,0.0,0.78,"[560, 219, 18, 22]",0.03,0.0,0.04,0.19,0.12,0.02,0.6,"[527, 321, 28, 36]",0.09,0.0,0.09,0.32,0.29,0.01,0.2,"[302, 209, 40, 44]",0.35,0.0,0.07,0.14,0.4,0.01,0.04
209,"[263, 85, 95, 120]",0.24,0.0,0.14,0.04,0.09,0.02,0.46,"[506, 141, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[527, 322, 28, 35]",0.05,0.0,0.09,0.15,0.38,0.0,0.32,"[559, 218, 19, 24]",0.03,0.01,0.02,0.07,0.15,0.01,0.71,,,,,,,,
210,"[505, 141, 22, 30]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 218, 19, 23]",0.07,0.02,0.03,0.11,0.19,0.01,0.58,"[269, 71, 100, 124]",0.0,0.0,0.95,0.0,0.01,0.03,0.02,"[527, 322, 28, 35]",0.04,0.0,0.09,0.18,0.39,0.01,0.3,,,,,,,,
211,"[506, 141, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[268, 67, 105, 133]",0.04,0.0,0.4,0.0,0.08,0.06,0.42,"[560, 218, 19, 23]",0.07,0.02,0.03,0.11,0.2,0.01,0.57,"[526, 321, 29, 36]",0.06,0.0,0.07,0.3,0.29,0.0,0.28,,,,,,,,
212,"[505, 143, 22, 29]",0.02,0.0,0.0,0.94,0.01,0.0,0.04,"[560, 219, 18, 24]",0.01,0.0,0.05,0.12,0.19,0.01,0.62,"[254, 91, 100, 124]",0.03,0.0,0.01,0.9,0.01,0.0,0.04,"[527, 322, 27, 35]",0.04,0.0,0.05,0.29,0.35,0.0,0.27,,,,,,,,
213,"[505, 143, 22, 29]",0.01,0.0,0.0,0.94,0.01,0.0,0.04,"[260, 72, 94, 121]",0.05,0.0,0.8,0.0,0.02,0.01,0.11,"[560, 219, 18, 24]",0.01,0.0,0.05,0.11,0.21,0.01,0.61,"[527, 322, 28, 35]",0.03,0.0,0.08,0.25,0.45,0.0,0.19,,,,,,,,
214,"[505, 143, 22, 29]",0.01,0.0,0.0,0.94,0.01,0.0,0.04,"[259, 68, 96, 116]",0.04,0.0,0.25,0.62,0.01,0.04,0.04,"[560, 219, 18, 24]",0.01,0.0,0.05,0.1,0.19,0.01,0.63,"[527, 322, 28, 35]",0.03,0.0,0.09,0.24,0.45,0.0,0.19,,,,,,,,
215,"[505, 143, 22, 29]",0.02,0.0,0.0,0.9,0.01,0.0,0.07,"[250, 76, 89, 108]",0.08,0.0,0.45,0.03,0.17,0.03,0.24,"[560, 219, 19, 24]",0.02,0.0,0.06,0.09,0.19,0.01,0.63,"[527, 322, 29, 36]",0.07,0.0,0.14,0.08,0.58,0.01,0.12,,,,,,,,
216,"[260, 84, 95, 118]",0.23,0.0,0.05,0.0,0.36,0.0,0.36,"[505, 143, 22, 29]",0.02,0.0,0.0,0.91,0.01,0.0,0.06,"[559, 219, 20, 24]",0.01,0.0,0.04,0.09,0.21,0.01,0.64,"[527, 321, 27, 36]",0.09,0.0,0.08,0.22,0.32,0.01,0.28,,,,,,,,
217,"[506, 142, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[559, 219, 20, 24]",0.01,0.0,0.04,0.1,0.21,0.01,0.63,"[254, 67, 95, 114]",0.01,0.0,0.68,0.01,0.07,0.05,0.19,"[527, 321, 28, 36]",0.07,0.0,0.1,0.3,0.28,0.01,0.23,,,,,,,,
218,"[505, 143, 22, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[559, 218, 19, 24]",0.03,0.0,0.02,0.21,0.1,0.01,0.64,"[527, 321, 28, 36]",0.06,0.0,0.11,0.2,0.34,0.0,0.28,,,,,,,,,,,,,,,,
219,"[262, 82, 96, 119]",0.08,0.0,0.28,0.01,0.15,0.35,0.13,"[505, 142, 22, 29]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[559, 218, 20, 25]",0.02,0.0,0.05,0.11,0.17,0.01,0.64,"[527, 321, 28, 36]",0.08,0.0,0.09,0.12,0.43,0.0,0.27,,,,,,,,
220,"[239, 81, 100, 123]",0.08,0.0,0.28,0.0,0.05,0.09,0.49,"[505, 143, 22, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[559, 219, 19, 24]",0.01,0.0,0.04,0.14,0.16,0.01,0.63,"[527, 321, 28, 36]",0.09,0.0,0.09,0.15,0.44,0.01,0.22,,,,,,,,
221,"[505, 143, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[263, 70, 100, 127]",0.02,0.0,0.71,0.0,0.03,0.1,0.14,"[559, 218, 20, 25]",0.04,0.01,0.04,0.18,0.18,0.01,0.54,"[527, 321, 28, 36]",0.1,0.0,0.08,0.17,0.45,0.0,0.2,,,,,,,,
222,"[505, 143, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[267, 97, 94, 115]",0.48,0.0,0.1,0.0,0.2,0.02,0.2,"[560, 218, 20, 25]",0.04,0.01,0.03,0.06,0.24,0.0,0.61,"[527, 321, 28, 36]",0.12,0.0,0.08,0.08,0.54,0.0,0.17,,,,,,,,
223,"[505, 144, 22, 28]",0.02,0.0,0.0,0.94,0.0,0.0,0.04,"[267, 77, 101, 132]",0.1,0.0,0.11,0.01,0.23,0.01,0.54,"[560, 218, 19, 25]",0.04,0.01,0.06,0.16,0.21,0.01,0.52,"[527, 322, 27, 35]",0.07,0.0,0.06,0.19,0.34,0.0,0.34,,,,,,,,
224,"[505, 142, 22, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[255, 80, 104, 129]",0.02,0.0,0.59,0.0,0.02,0.06,0.31,"[559, 219, 20, 24]",0.02,0.0,0.08,0.09,0.23,0.01,0.57,"[527, 321, 28, 36]",0.08,0.0,0.09,0.27,0.4,0.01,0.15,,,,,,,,
225,"[506, 142, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 219, 18, 22]",0.03,0.01,0.05,0.14,0.14,0.01,0.62,"[281, 77, 98, 121]",0.01,0.0,0.91,0.0,0.02,0.03,0.03,"[527, 321, 28, 35]",0.07,0.01,0.09,0.24,0.49,0.01,0.09,,,,,,,,
226,"[560, 218, 18, 24]",0.02,0.0,0.02,0.18,0.12,0.0,0.65,"[505, 142, 22, 28]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[527, 321, 29, 36]",0.05,0.0,0.12,0.13,0.51,0.01,0.19,,,,,,,,,,,,,,,,
227,"[505, 142, 22, 28]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[559, 218, 19, 24]",0.02,0.0,0.02,0.16,0.12,0.0,0.67,"[527, 321, 28, 36]",0.07,0.0,0.08,0.13,0.43,0.01,0.29,,,,,,,,,,,,,,,,
228,"[506, 142, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 218, 18, 23]",0.07,0.02,0.04,0.24,0.13,0.01,0.49,"[527, 321, 28, 36]",0.07,0.0,0.1,0.24,0.36,0.01,0.23,"[263, 84, 99, 126]",0.12,0.0,0.12,0.13,0.09,0.1,0.44,,,,,,,,
229,"[505, 143, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.03,"[241, 69, 107, 139]",0.02,0.0,0.61,0.01,0.07,0.16,0.14,"[560, 218, 18, 23]",0.07,0.02,0.04,0.26,0.13,0.01,0.48,"[527, 321, 28, 36]",0.06,0.0,0.1,0.23,0.38,0.01,0.23,,,,,,,,
230,"[252, 86, 101, 124]",0.4,0.0,0.06,0.08,0.11,0.0,0.36,"[506, 142, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 218, 18, 23]",0.07,0.01,0.04,0.26,0.13,0.01,0.47,"[527, 322, 28, 35]",0.03,0.0,0.11,0.16,0.45,0.01,0.23,,,,,,,,
231,"[505, 142, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[559, 219, 20, 24]",0.01,0.0,0.05,0.14,0.13,0.01,0.66,"[527, 322, 28, 35]",0.03,0.0,0.06,0.35,0.3,0.0,0.25,,,,,,,,,,,,,,,,
232,"[258, 79, 97, 122]",0.21,0.0,0.32,0.13,0.03,0.25,0.06,"[505, 142, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[559, 219, 19, 24]",0.01,0.0,0.04,0.14,0.13,0.01,0.67,"[527, 320, 28, 37]",0.07,0.01,0.09,0.29,0.43,0.01,0.11,,,,,,,,
233,"[255, 74, 98, 125]",0.04,0.0,0.68,0.01,0.01,0.19,0.07,"[505, 142, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[559, 219, 19, 24]",0.01,0.0,0.05,0.13,0.13,0.01,0.66,,,,,,,,,,,,,,,,
234,"[279, 84, 99, 124]",0.1,0.0,0.09,0.26,0.02,0.01,0.52,"[505, 143, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[559, 218, 19, 24]",0.02,0.0,0.02,0.13,0.08,0.01,0.74,"[527, 321, 28, 36]",0.2,0.0,0.08,0.11,0.4,0.0,0.2,,,,,,,,
235,"[269, 86, 96, 120]",0.26,0.0,0.07,0.01,0.14,0.0,0.51,"[505, 143, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[560, 219, 17, 22]",0.03,0.0,0.05,0.14,0.1,0.01,0.66,,,,,,,,,,,,,,,,
236,"[251, 80, 102, 128]",0.08,0.0,0.3,0.0,0.04,0.27,0.31,"[505, 144, 21, 27]",0.01,0.0,0.0,0.95,0.01,0.0,0.03,"[560, 218, 18, 23]",0.08,0.01,0.03,0.18,0.14,0.01,0.55,"[527, 321, 27, 36]",0.09,0.01,0.09,0.16,0.39,0.01,0.26,,,,,,,,
237,"[505, 144, 21, 27]",0.01,0.0,0.0,0.95,0.01,0.0,0.03,"[560, 218, 18, 23]",0.08,0.01,0.04,0.18,0.14,0.01,0.53,"[527, 321, 28, 37]",0.05,0.0,0.14,0.15,0.41,0.01,0.23,,,,,,,,,,,,,,,,
238,"[237, 86, 87, 109]",0.22,0.0,0.48,0.05,0.08,0.08,0.08,"[505, 142, 22, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[560, 218, 18, 23]",0.08,0.01,0.04,0.18,0.14,0.01,0.53,"[527, 321, 28, 37]",0.05,0.0,0.14,0.16,0.39,0.01,0.25,,,,,,,,
239,"[505, 143, 21, 27]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[235, 70, 99, 128]",0.0,0.0,0.73,0.0,0.01,0.18,0.08,"[559, 219, 20, 24]",0.01,0.0,0.05,0.19,0.18,0.01,0.57,"[527, 321, 28, 37]",0.05,0.0,0.08,0.24,0.35,0.01,0.27,,,,,,,,
240,"[505, 143, 21, 27]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[559, 219, 20, 24]",0.01,0.0,0.05,0.19,0.19,0.01,0.55,"[528, 322, 27, 35]",0.06,0.0,0.09,0.12,0.43,0.01,0.28,"[260, 68, 110, 140]",0.08,0.0,0.09,0.04,0.12,0.62,0.05,,,,,,,,
241,"[505, 143, 21, 27]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[243, 71, 101, 124]",0.02,0.0,0.54,0.01,0.11,0.05,0.27,"[560, 219, 19, 24]",0.02,0.0,0.07,0.19,0.18,0.01,0.54,"[527, 321, 29, 37]",0.08,0.0,0.12,0.22,0.36,0.01,0.2,,,,,,,,
242,"[505, 143, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[211, 73, 104, 128]",0.02,0.0,0.56,0.0,0.05,0.1,0.28,"[560, 218, 19, 25]",0.02,0.0,0.06,0.11,0.23,0.0,0.58,"[527, 321, 28, 36]",0.09,0.0,0.11,0.26,0.33,0.01,0.19,,,,,,,,
243,"[505, 143, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[259, 63, 90, 115]",0.02,0.0,0.49,0.01,0.08,0.06,0.36,"[559, 218, 19, 24]",0.03,0.0,0.02,0.13,0.14,0.01,0.67,"[527, 321, 28, 36]",0.11,0.0,0.13,0.23,0.34,0.01,0.17,,,,,,,,
244,"[505, 142, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[267, 97, 93, 121]",0.73,0.04,0.05,0.12,0.02,0.0,0.04,"[559, 218, 19, 24]",0.03,0.01,0.02,0.29,0.08,0.01,0.55,"[528, 321, 27, 36]",0.09,0.0,0.08,0.1,0.59,0.0,0.13,,,,,,,,
245,"[266, 81, 101, 124]",0.41,0.0,0.19,0.07,0.11,0.06,0.15,"[505, 143, 21, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[559, 219, 20, 24]",0.01,0.0,0.06,0.1,0.23,0.01,0.6,"[527, 322, 29, 36]",0.06,0.0,0.13,0.1,0.58,0.0,0.13,,,,,,,,
246,"[505, 142, 22, 28]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[283, 71, 95, 112]",0.04,0.0,0.6,0.05,0.01,0.07,0.22,"[559, 219, 20, 24]",0.01,0.0,0.05,0.1,0.21,0.01,0.62,"[527, 320, 29, 37]",0.06,0.01,0.11,0.21,0.49,0.01,0.12,,,,,,,,
247,"[506, 142, 21, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[560, 219, 18, 23]",0.02,0.0,0.06,0.18,0.1,0.02,0.62,"[265, 69, 99, 115]",0.02,0.0,0.6,0.03,0.04,0.13,0.18,"[529, 321, 27, 36]",0.1,0.0,0.09,0.11,0.59,0.0,0.11,,,,,,,,
248,"[244, 80, 96, 119]",0.16,0.0,0.15,0.01,0.03,0.04,0.61,"[506, 142, 21, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[560, 218, 19, 24]",0.04,0.0,0.03,0.07,0.17,0.0,0.67,"[527, 321, 28, 36]",0.07,0.0,0.08,0.28,0.34,0.0,0.22,,,,,,,,
249,"[506, 142, 21, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[254, 73, 102, 131]",0.66,0.0,0.15,0.01,0.08,0.0,0.1,"[560, 218, 19, 24]",0.05,0.01,0.03,0.07,0.18,0.0,0.66,"[527, 321, 28, 36]",0.07,0.0,0.07,0.25,0.29,0.01,0.3,,,,,,,,
250,"[505, 142, 22, 28]",0.01,0.0,0.0,0.94,0.0,0.0,0.05,"[560, 218, 19, 25]",0.02,0.0,0.06,0.18,0.27,0.01,0.46,"[527, 321, 28, 36]",0.07,0.0,0.08,0.2,0.33,0.01,0.3,,,,,,,,,,,,,,,,
