,angry,disgust,fear,happy,sad,surprise,neutral,negative,populism
205,0.0234375,0.0,0.026041666666666668,0.16927083333333326,0.5755208333333336,0.0078125,0.1979166666666665,0.6718749999999989,4.00
206,0.011627906976744186,0.0,0.0,0.011627906976744186,0.5290697674418611,0.005813953488372093,0.4418604651162796,0.6220930232558147,4.00
207,0.3489932885906035,0.0,0.07158836689038033,0.044742729306487684,0.333333333333333,0.0,0.20134228187919498,0.8612975391498916,4.00
208,0.0,0.0,0.0,0.0,0.10101010101010101,0.020202020202020204,0.8787878787878773,0.1414141414141414,4.00
209,0.6129943502824848,0.0,0.13276836158192096,0.0649717514124294,0.07344632768361585,0.00847457627118644,0.10734463276836163,0.8813559322033916,4.00
210,0.13500000000000004,0.0,0.1950000000000001,0.5400000000000004,0.005,0.025,0.10000000000000002,0.3500000000000002,3.00
211,0.09979633401222002,0.0,0.1140529531568229,0.6048879837067201,0.014256619144602849,0.006109979633401222,0.16089613034623237,0.2606924643584524,3.00
212,0.07692307692307691,0.0,0.025641025641025644,0.16239316239316237,0.2564102564102564,0.008547008547008548,0.4700854700854707,0.4017094017094021,3.00
213,0.09885057471264368,0.0,0.0022988505747126436,0.40689655172413625,0.20689655172413746,0.011494252873563218,0.2735632183908037,0.35172413793103313,3.00
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.1,0.0,0.3538461538461535,0.0,0.3076923076923075,0.023076923076923078,0.2153846153846154,0.8769230769230747,2.00
216,0.1386138613861386,0.0,0.1386138613861386,0.07920792079207921,0.2277227722772278,0.0,0.41584158415841604,0.633663366336634,2.00
217,0.27799227799227777,0.0,0.15444015444015446,0.003861003861003861,0.2664092664092662,0.007722007722007722,0.28957528957528933,0.8301158301158288,2.00
218,0.023809523809523808,0.0,0.06349206349206349,0.0,0.6507936507936494,0.0,0.26190476190476186,0.8650793650793629,2.00
219,0.056,0.0,0.1680000000000001,0.0,0.2720000000000002,0.008,0.4960000000000004,0.7280000000000005,2.00
